filename,arm_name,intervention_type,screening,1_month,3_months,6_months,9_months,12_months,cycle_length,visit_pattern,error,publication_year
PMID 31935026 a_Summary_SoE.pdf,Arm A (MEAL Program Intervention),intervention,1.0,0.0,1.0,2.0,3.0,4.0,0.0,"PSA blood draws every 3 months; Clinic visits (H&P, Weight) every 6 months.",,2020.0
PMID 31935026 a_Summary_SoE.pdf,Arm B (Control),control,1.0,0.0,1.0,2.0,3.0,4.0,0.0,"PSA blood draws every 3 months; Clinic visits (H&P, Weight) every 6 months.",,2020.0
PMID 32010577 a_Summary_SoE.pdf,IBI305 + Paclitaxel/Carboplatin,intervention,1.0,2.0,5.0,9.0,13.0,18.0,21.0,One visit on Day 1 of every 21-day cycle.,,2019.0
PMID 32010577 a_Summary_SoE.pdf,Bevacizumab + Paclitaxel/Carboplatin,control,1.0,2.0,5.0,9.0,13.0,18.0,21.0,One visit on Day 1 of every 21-day cycle.,,2019.0
PMID 32031887 CT_Summary_SoE.pdf,Arm 1 (Early Palliative Care),intervention,1.0,2.0,4.0,7.0,10.0,14.0,28.0,Visits occur every 4 weeks (28 days) starting from Baseline (Day 1).,,2020.0
PMID 32031887 CT_Summary_SoE.pdf,Arm 2 (Standard Oncology Care),control,1.0,2.0,4.0,7.0,10.0,14.0,28.0,Visits occur every 4 weeks (28 days) starting from Baseline (Day 1).,,2020.0
PMID 32058845 a_Summary_SoE.pdf,,,,,,,,,,,Unknown failure,2020.0
PMID 32073956 a_Summary_SoE.pdf,Olaparib Monotherapy,intervention,1.0,5.0,7.0,10.0,13.0,17.0,28.0,"Days 1, 8, 15, 22, 29, then every 4 weeks (Weeks 8, 12, 16, etc.)",,2020.0
PMID 32073956 a_Summary_SoE.pdf,Physician's Choice Single Agent Chemotherapy,control,1.0,5.0,13.0,26.0,39.0,53.0,28.0,"Weekly infusions (Days 1, 8, 15, 22 of every 28-day cycle)",,2020.0
PMID 32145827 a_Summary_SoE.pdf,Paclitaxel plus ART (PTX+ART),intervention,1.0,3.0,7.0,13.0,19.0,25.0,14.0,"Every 2 weeks (Day 1, 15, 29, etc.)",,2020.0
PMID 32145827 a_Summary_SoE.pdf,Bleomycin and vincristine plus ART (BV+ART),control,1.0,3.0,7.0,13.0,19.0,25.0,14.0,"Every 2 weeks (Day 1, 15, 29, etc.)",,2020.0
PMID 32145827 a_Summary_SoE.pdf,Etoposide plus ART (ET+ART),control,1.0,3.0,7.0,13.0,19.0,25.0,14.0,"Every 2 weeks (Day 1, 15, 29, etc.)",,2020.0
PMID 32201234 a_Summary_SoE.pdf,Durvalumab Monotherapy,intervention,1.0,3.0,7.0,13.0,20.0,27.0,14.0,Every 2 weeks (q2w) for 12 months,,2020.0
PMID 32201234 a_Summary_SoE.pdf,Standard of Care (SoC: Gemcitabine regimen),control,1.0,4.0,10.0,20.0,30.0,40.0,28.0,"Days 1, 8, 15 of a 28-day cycle",,2020.0
PMID 32201234 a_Summary_SoE.pdf,Durvalumab + Tremelimumab Combination,intervention,1.0,2.0,4.0,10.0,17.0,21.0,28.0,"q4w for 12 weeks (3 doses), then q2w for 34 weeks (17 doses)",,2020.0
PMID 32201234 a_Summary_SoE.pdf,Tremelimumab Monotherapy,intervention,1.0,2.0,4.0,7.0,9.0,11.0,28.0,"q4w for 24 weeks (6 doses), then q12w for 24 weeks (2 doses)",,2020.0
PMID 32213342 a_Summary_SoE.pdf,Arm A (Dara-SC: Subcutaneous Daratumumab),intervention,2.0,6.0,13.0,19.0,22.0,26.0,28.0,"Cycles 1-2: Days 1, 8, 15, 22; Cycles 3-6: Days 1, 15; Cycles 7+: Day 1. Dara-SC includes additional PK visits on C1D4 and C3D4.",,2020.0
PMID 32213342 a_Summary_SoE.pdf,Arm B (Dara-IV: Intravenous Daratumumab),control,2.0,5.0,11.0,17.0,20.0,24.0,28.0,"Cycles 1-2: Days 1, 8, 15, 22; Cycles 3-6: Days 1, 15; Cycles 7+: Day 1.",,2020.0
PMID 32259228 a_Summary_SoE.pdf,Arm A (Doxorubicin plus Olaratumab),intervention,2.0,4.0,9.0,18.0,26.0,36.0,21.0,Days 1 and 8 of every 21-day cycle.,,2020.0
PMID 32259228 a_Summary_SoE.pdf,Arm B (Doxorubicin plus Placebo),control,2.0,4.0,9.0,18.0,26.0,36.0,21.0,Days 1 and 8 of every 21-day cycle.,,2020.0
PMID 32271377 a_Summary_SoE.pdf,Arm A (MEDI4736 + tremelimumab),intervention,1.0,2.0,5.0,9.0,13.0,17.0,28.0,Treatment every 4 weeks (q4w) for 13 doses; Tumor assessments (imaging) every 6 weeks for 48 weeks.,,2020.0
PMID 32271377 a_Summary_SoE.pdf,Arm B (MEDI4736 monotherapy),intervention,1.0,2.0,5.0,9.0,13.0,17.0,28.0,Treatment every 4 weeks (q4w) for 13 doses; Tumor assessments (imaging) every 6 weeks for 48 weeks.,,2020.0
PMID 32271377 a_Summary_SoE.pdf,Arm C (Standard of Care Platinum-Based Chemotherapy),control,1.0,2.0,5.0,9.0,13.0,18.0,21.0,Treatment every 3 weeks (q3w); Tumor assessments (imaging) every 6 weeks.,,2020.0
PMID 32294530 CT_Summary_SoE.pdf,Arm 1 (MEDI4736 Monotherapy),intervention,2.0,3.0,7.0,13.0,20.0,27.0,14.0,Infusion and assessments every 2 weeks (q2w).,,2020.0
PMID 32294530 CT_Summary_SoE.pdf,Arm 2 (MEDI4736 + Tremelimumab Combination),intervention,2.0,3.0,7.0,13.0,20.0,27.0,14.0,"Visits every 2 weeks. Infusions q4w for first 4 doses, then q2w. Labs/exams occur on off-weeks during the first 14 weeks.",,2020.0
PMID 32294530 CT_Summary_SoE.pdf,Arm 3 (Standard of Care),control,2.0,5.0,13.0,26.0,39.0,53.0,7.0,"Weekly infusions (Cetuximab, Taxanes, or Methotrexate).",,2020.0
PMID 32302702 CT_Summary_SoE.pdf,Arm A (Atezolizumab + Carboplatin + Paclitaxel),intervention,1.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 21-day cycle for both induction and maintenance phases.,,2020.0
PMID 32302702 CT_Summary_SoE.pdf,Arm B (Atezolizumab + Carboplatin + nab-Paclitaxel),intervention,1.0,5.0,13.0,21.0,25.0,30.0,21.0,"Induction (6 cycles): Days 1, 8, 15 of each 21-day cycle. Maintenance: Day 1 of each 21-day cycle.",,2020.0
PMID 32302702 CT_Summary_SoE.pdf,Arm C (Carboplatin + nab-Paclitaxel),control,1.0,5.0,13.0,20.0,22.0,24.0,21.0,"Induction (6 cycles): Days 1, 8, 15 of each 21-day cycle. Maintenance (BSC): Tumor assessments every 6 weeks.",,2020.0
PMID 32305093 a_Summary_SoE.pdf,,,,,,,,,,,Failed to parse JSON,2020.0
PMID 32343890 a_Summary_SoE.pdf,Arm A (Olaparib),intervention,2.0,2.0,4.0,7.0,8.0,10.0,28.0,"Day 1, then every 4 weeks until Week 24, then every 8 weeks thereafter.",,2020.0
PMID 32343890 a_Summary_SoE.pdf,Arm B (Investigator's choice of enzalutamide or abiraterone acetate),control,2.0,2.0,4.0,7.0,8.0,10.0,28.0,"Day 1, then every 4 weeks until Week 24, then every 8 weeks thereafter.",,2020.0
PMID 32372176 CT_Summary_SoE.pdf,Testosterone (Pellet or Topical Gel),intervention,2.0,3.0,4.0,5.0,5.0,5.0,90.0,"Screening (2 visits), Day 1 (Treatment Start), Month 3 (Visit), Month 6 (End of Study Visit)",,2021.0
PMID 32372176 CT_Summary_SoE.pdf,Placebo (Pellet or Topical Gel),control,2.0,3.0,4.0,5.0,5.0,5.0,90.0,"Screening (2 visits), Day 1 (Treatment Start), Month 3 (Visit), Month 6 (End of Study Visit)",,2021.0
PMID 32379269 a_Summary_SoE.pdf,Olanzapine (5.0 mg/day),intervention,1.0,1.0,1.0,1.0,1.0,1.0,7.0,"One screening visit for eligibility and labs, followed by one clinic visit on Day 1 for registration and drug dispensing. Subsequent monitoring is conducted remotely via daily nurse phone calls through Day 8.",,2020.0
PMID 32379269 a_Summary_SoE.pdf,Placebo,control,1.0,1.0,1.0,1.0,1.0,1.0,7.0,"One screening visit for eligibility and labs, followed by one clinic visit on Day 1 for registration and drug dispensing. Subsequent monitoring is conducted remotely via daily nurse phone calls through Day 8.",,2020.0
PMID 32402160 a_Summary_SoE.pdf,Arm A (Atezolizumab + Bevacizumab),intervention,2.0,2.0,7.0,13.0,19.0,26.0,21.0,Day 1 of every 21-day cycle for infusions and labs; tumor imaging (CT/MRI) every 6 weeks.,,2020.0
PMID 32402160 a_Summary_SoE.pdf,Arm B (Sorafenib),control,2.0,2.0,7.0,13.0,19.0,26.0,21.0,Day 1 of every 21-day cycle for drug dispensing and labs; tumor imaging (CT/MRI) every 6 weeks.,,2020.0
PMID 32416072 CT a_Summary_SoE.pdf,Arm A (AG-120 / Ivosidenib),intervention,2.0,3.0,7.0,11.0,15.0,20.0,28.0,Cycles 1-3: Days 1 and 15. Cycle 4+: Day 1 of each cycle. Radiographic scans every 6 weeks for the first 48 weeks.,,2020.0
PMID 32416072 CT a_Summary_SoE.pdf,Arm B (Placebo),control,2.0,3.0,7.0,11.0,15.0,20.0,28.0,Cycles 1-3: Days 1 and 15. Cycle 4+: Day 1 of each cycle. Radiographic scans every 6 weeks for the first 48 weeks.,,2020.0
PMID 32416073 CT_Summary_SoE.pdf,Arm A (SHR-1210),intervention,2.0,3.0,7.0,13.0,20.0,27.0,14.0,Day 1 of each 2-week cycle.,,2020.0
PMID 32416073 CT_Summary_SoE.pdf,Arm B (Docetaxel),control,2.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 3-week cycle.,,2020.0
PMID 32416073 CT_Summary_SoE.pdf,Arm C (Irinotecan),control,2.0,3.0,7.0,13.0,20.0,27.0,14.0,Day 1 of each 2-week cycle.,,2020.0
PMID 32416780 a_Summary_SoE.pdf,Arm A (Atezolizumab + Platinum/Gemcitabine),intervention,2.0,5.0,11.0,20.0,28.0,38.0,21.0,"Cycles 1-2: Day 1, Day 8, Day 15. Cycles 3+: Day 1, Day 8.",,2020.0
PMID 32416780 a_Summary_SoE.pdf,Arm B (Atezolizumab Monotherapy),intervention,2.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 21-day cycle.,,2020.0
PMID 32416780 a_Summary_SoE.pdf,Arm C (Placebo + Platinum/Gemcitabine),control,2.0,5.0,11.0,20.0,28.0,38.0,21.0,"Cycles 1-2: Day 1, Day 8, Day 15. Cycles 3+: Day 1, Day 8.",,2020.0
PMID 32437507 a_Summary_SoE.pdf,Arm A: Nivolumab Monotherapy (Cohort 2),intervention,2.0,3.0,7.0,13.0,20.0,27.0,14.0,Day 1 of every 2-week cycle (Q2W).,,2020.0
PMID 32437507 a_Summary_SoE.pdf,Arm B: Bevacizumab Monotherapy (Cohort 2),control,2.0,3.0,7.0,13.0,20.0,27.0,14.0,Day 1 of every 2-week cycle (Q2W).,,2020.0
PMID 32437507 a_Summary_SoE.pdf,Arm C: Nivolumab + Ipilimumab (Cohort 1/1b),intervention,2.0,2.0,5.0,11.0,18.0,25.0,21.0,"Q3W for first 4 doses (Weeks 1, 4, 7, 10), then Q2W starting at Week 13.",,2020.0
PMID 32459600 a_Summary_SoE.pdf,Arm A (Acalabrutinib monotherapy),intervention,2.0,4.0,8.0,14.0,15.0,16.0,28.0,"Cycle 1: Days 1, 8, 15; Cycles 2-6: Days 1, 15; Cycle 7: Day 1; thereafter Q12W (Cycles 10, 13, etc.)",,2020.0
PMID 32459600 a_Summary_SoE.pdf,Arm B (Investigator's Choice: Bendamustine + Rituximab),control,2.0,6.0,10.0,15.0,16.0,17.0,28.0,"Cycle 1: Days 1, 2, 8, 15; Cycles 2-6: Days 1, 2; thereafter Q12W follow-up visits.",,2020.0
PMID 32460997 CT_Summary_SoE.pdf,Arm 1: Regimen 1 (IV Pulse Actinomycin-D),control,1.0,3.0,7.0,13.0,20.0,24.0,14.0,1 visit per 14-day cycle (Day 1 infusion),,2020.0
PMID 32460997 CT_Summary_SoE.pdf,Arm 2: Regimen 2 (Multi-day Methotrexate),intervention,1.0,12.0,35.0,65.0,99.0,104.0,14.0,5 visits per 14-day cycle (Days 1-5 infusions),,2020.0
PMID 32469183 a_Summary_SoE.pdf,Arm A (Relugolix),intervention,1.0,6.0,8.0,11.0,14.0,17.0,28.0,"Day 1, 4, 8, 15, 22, 29, then every 4 weeks until Week 49 (Day 337).",,2020.0
PMID 32469183 a_Summary_SoE.pdf,Arm B (Leuprolide Acetate),control,1.0,6.0,8.0,11.0,14.0,17.0,84.0,"Day 1, 4, 8, 15, 22, 29, then every 4 weeks; injections every 12 weeks (Day 1, 85, 169, 253).",,2020.0
PMID 32469384 a_Summary_SoE.pdf,Arm A (Savolitinib),intervention,2.0,5.0,10.0,12.0,14.0,16.0,42.0,2 screening visits; Cycle 1 weekly (6 visits); Cycle 2 weekly for 3 weeks (3 visits); thereafter every 6 weeks (Day 1 of each cycle).,,2020.0
PMID 32469384 a_Summary_SoE.pdf,Arm B (Sunitinib),control,2.0,5.0,10.0,12.0,14.0,16.0,42.0,2 screening visits; Cycle 1 weekly (6 visits); Cycle 2 weekly for 3 weeks (3 visits); thereafter every 6 weeks (Day 1 of each cycle).,,2020.0
PMID 32496902 a_Summary_SoE.pdf,High Risk (HR) B-ALL - Arm A/B,control,1.0,7.0,15.0,41.0,65.0,83.0,84.0,"Induction: weekly; Consolidation: weekly; IM: Days 1, 3, 4, 15, 17, 29, 31, 43, 45, 56; DI: Daily for first week, then weekly; Maintenance: Weekly for labs and oral chemo adjustment.",,2020.0
PMID 32496902 a_Summary_SoE.pdf,Very High Risk (VHR) B-ALL - Control Arm,control,1.0,7.0,23.0,51.0,73.0,90.0,84.0,"Induction: weekly; Consolidation: weekly/bi-weekly; IM I: Days 1, 3, 15, 17, 29, 31, 43, 45, 56, 64; DI: Daily for first week, then weekly; IM II: Days 1, 2, 11, 21, 22, 31, 41, 57; Maintenance: Weekly.",,2020.0
PMID 32496902 a_Summary_SoE.pdf,Ph-like B-ALL - Dasatinib Arm,intervention,1.0,7.0,24.0,49.0,70.0,85.0,84.0,"Induction: weekly; Consolidation: weekly + daily block; IM I: Days 1, 3, 15, 17, 29, 31, 43, 45, 56, 64; DI: Daily for first week, then weekly; IM II: Days 1, 2, 11, 21, 22, 31, 41, 57; Maintenance: Weekly.",,2020.0
PMID 32496902 a_Summary_SoE.pdf,Down Syndrome (DS) HR B-ALL Arm,intervention,1.0,14.0,33.0,56.0,77.0,92.0,84.0,"Induction: bi-weekly; Consolidation: bi-weekly; IM: Days 1, 3, 15, 17, 29, 31, 43, 45, 64; DI: Daily for first week, then weekly; Maintenance: Weekly.",,2020.0
PMID 32534646 CT_Summary_SoE.pdf,Arm B (Atezolizumab + Cobimetinib + Vemurafenib),intervention,2.0,4.0,12.0,18.0,25.0,32.0,28.0,"Run-In Period (Days 1, 15, 21); Triple Combination Cycles 1-2 (Days 1, 8, 15, 22); Cycles 3+ (Days 1, 15).",,2020.0
PMID 32534646 CT_Summary_SoE.pdf,Arm A (Placebo + Cobimetinib + Vemurafenib),control,2.0,4.0,12.0,18.0,25.0,32.0,28.0,"Run-In Period (Days 1, 15, 21); Triple Combination Cycles 1-2 (Days 1, 8, 15, 22); Cycles 3+ (Days 1, 15).",,2020.0
PMID 32564260 CT_Summary_SoE.pdf,Arm A (Placebo + Herceptin + Docetaxel),control,2.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of every 21-day cycle,,2020.0
PMID 32564260 CT_Summary_SoE.pdf,Arm B (Pertuzumab + Herceptin + Docetaxel),intervention,2.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of every 21-day cycle,,2020.0
PMID 32678716 CT_Summary_SoE.pdf,Arm A (Neratinib + Capecitabine),intervention,2.0,4.0,7.0,11.0,15.0,18.0,21.0,"Cycle 1: Days 1, 8, 15; Cycle 2+: Day 1 of each 21-day cycle.",,2020.0
PMID 32678716 CT_Summary_SoE.pdf,Arm B (Lapatinib + Capecitabine),control,2.0,4.0,7.0,11.0,15.0,18.0,21.0,"Cycle 1: Days 1, 8, 15; Cycle 2+: Day 1 of each 21-day cycle.",,2020.0
PMID 32682457 a_Summary_SoE.pdf,Arm A (TAS-118 plus Oxaliplatin),intervention,3.0,3.0,7.0,13.0,20.0,27.0,14.0,1 visit per 14-day cycle (Day 1). Imaging every 6 weeks (42 days).,,2020.0
PMID 32682457 a_Summary_SoE.pdf,Arm B (S-1 plus Cisplatin),control,3.0,3.0,9.0,18.0,26.0,36.0,35.0,"3 visits per 35-day cycle (Day 1, 8, 15). Imaging every 6 weeks (42 days).",,2020.0
PMID 32682484 a_Summary_SoE.pdf,"Arm 1 (KdD: Carfilzomib, Dexamethasone, Daratumumab)",intervention,2.0,11.0,24.0,42.0,60.0,83.0,28.0,"Cycle 1-2: 7 days/cycle (D1, 2, 8, 9, 15, 16, 22); Cycle 3+: 6 days/cycle (D1, 2, 8, 9, 15, 16).",,2020.0
PMID 32682484 a_Summary_SoE.pdf,"Arm 2 (Kd: Carfilzomib, Dexamethasone)",control,2.0,10.0,22.0,40.0,58.0,81.0,28.0,"All Cycles: 6 days/cycle (D1, 2, 8, 9, 15, 16).",,2020.0
PMID 32706639 a_Summary_SoE.pdf,Arm A (Neoadjuvant Docetaxel + LHRH Agonist + Radical Prostatectomy),intervention,2.0,4.0,7.0,11.0,12.0,13.0,21.0,"6 cycles of docetaxel every 21 days (18 weeks), followed by surgery within 60 days, then follow-up at 1m, 3m, and 6m post-surgery.",,2020.0
PMID 32706639 a_Summary_SoE.pdf,Arm B (Immediate Radical Prostatectomy),control,2.0,4.0,5.0,6.0,7.0,8.0,0.0,"Immediate surgery within 60 days of randomization, followed by follow-up at 1m, 3m, 6m, and 9m post-surgery.",,2020.0
PMID 32786187 a_Summary_SoE.pdf,Arm A (Venetoclax plus Azacitidine),intervention,1.0,13.0,31.0,54.0,76.0,100.0,28.0,"Days 1-7 of every cycle for Azacitidine administration. Cycle 1 includes additional lab visits on Days 8, 15, and 22. Bone marrow assessments occur on Day 28 of Cycles 1, 4, 7, 10, and 13.",,2020.0
PMID 32786187 a_Summary_SoE.pdf,Arm B (Placebo plus Azacitidine),control,1.0,13.0,31.0,54.0,76.0,100.0,28.0,"Days 1-7 of every cycle for Azacitidine administration. Cycle 1 includes additional lab visits on Days 8, 15, and 22. Bone marrow assessments occur on Day 28 of Cycles 1, 4, 7, 10, and 13.",,2020.0
PMID 32813610 a_Summary_SoE.pdf,Arm A (CMTX),control,1.0,5.0,13.0,33.0,50.0,66.0,84.0,"Induction: Days 1, 8, 15, 22, 29. Consolidation: Weekly for 8 weeks. Interim Maintenance: 8 visits. Delayed Intensification: 20 visits. Maintenance: 14 visits per 12-week cycle.",,2020.0
PMID 32813610 a_Summary_SoE.pdf,Arm B (CMTX + Nelarabine),intervention,1.0,5.0,30.0,52.0,81.0,102.0,84.0,"Induction: Days 1, 8, 15, 22, 29. Consolidation: 33 visits (includes daily Nelarabine). Interim Maintenance: 8 visits. Delayed Intensification: 24 visits. Maintenance: 19 visits per 12-week cycle.",,2020.0
PMID 32813610 a_Summary_SoE.pdf,Arm C (HDMTX),intervention,1.0,5.0,13.0,43.0,58.0,74.0,84.0,"Induction: Days 1, 8, 15, 22, 29. Consolidation: Weekly for 8 weeks. Interim Maintenance: 18 visits (includes HDMTX levels/rescue). Delayed Intensification: 20 visits. Maintenance: 14 visits per 12-week cycle.",,2020.0
PMID 32813610 a_Summary_SoE.pdf,Arm D (HDMTX + Nelarabine),intervention,1.0,5.0,30.0,62.0,91.0,112.0,84.0,"Induction: Days 1, 8, 15, 22, 29. Consolidation: 33 visits. Interim Maintenance: 18 visits. Delayed Intensification: 24 visits. Maintenance: 19 visits per 12-week cycle.",,2020.0
PMID 32822286 a_Summary_SoE.pdf,Arm 1: MEK162 (Binimetinib),intervention,4.0,3.0,6.0,9.0,12.0,18.0,28.0,"Day 1, 15, 29, 43 (BP only), 57, then every 4 weeks.",,2020.0
PMID 32822286 a_Summary_SoE.pdf,Arm 2: Physician's Choice (Liposomal Doxorubicin),control,4.0,5.0,9.0,12.0,15.0,21.0,28.0,"Cycle 1: Days 1, 8, 15, 22; Cycle 2: Days 1, 8, 15; Subsequent: Day 1.",,2020.0
PMID 32822286 a_Summary_SoE.pdf,Arm 3: Physician's Choice (Paclitaxel),control,4.0,5.0,10.0,20.0,31.0,42.0,28.0,"Days 1, 8, 15 of every 28-day cycle.",,2020.0
PMID 32822286 a_Summary_SoE.pdf,Arm 4: Physician's Choice (Topotecan),control,4.0,10.0,25.0,45.0,65.0,92.0,21.0,Days 1 through 5 of every 21-day cycle.,,2020.0
PMID 32861273 CT_Summary_SoE.pdf,Veliparib + Carboplatin + Paclitaxel,intervention,2.0,5.0,14.0,28.0,42.0,57.0,21.0,"Days 1, 8, and 15 of each 21-day cycle for infusions. Tumor assessments every 12 weeks.",,2020.0
PMID 32861273 CT_Summary_SoE.pdf,Placebo + Carboplatin + Paclitaxel,control,2.0,5.0,14.0,28.0,42.0,57.0,21.0,"Days 1, 8, and 15 of each 21-day cycle for infusions. Tumor assessments every 12 weeks.",,2020.0
PMID 32880601a_Summary_SoE.pdf,Arm 1 (Pembrolizumab Monotherapy),intervention,2.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 21-day cycle.,,2020.0
PMID 32880601a_Summary_SoE.pdf,Arm 2 (Pembrolizumab + Chemotherapy),intervention,2.0,4.0,10.0,18.0,26.0,36.0,21.0,Day 1 and Day 5 of each 21-day cycle.,,2020.0
PMID 32880601a_Summary_SoE.pdf,Arm 3 (Placebo + Chemotherapy),control,2.0,4.0,10.0,18.0,26.0,36.0,21.0,Day 1 and Day 5 of each 21-day cycle.,,2020.0
PMID 32945632 a_Summary_SoE.pdf,Arm A (Avelumab + BSC),intervention,1.0,3.0,7.0,13.0,20.0,27.0,28.0,Day 1 and Day 15 of every 28-day cycle,,2020.0
PMID 32945632 a_Summary_SoE.pdf,Arm B (Best Supportive Care Alone),control,1.0,2.0,4.0,7.0,10.0,14.0,28.0,Day 1 of every 28-day cycle; Day 15 is remote contact only,,2020.0
PMID 32954927a_Summary_SoE.pdf,Arm A (Abemaciclib plus standard adjuvant endocrine therapy),intervention,3.0,3.0,6.0,9.0,10.0,11.0,14.0,"Q2W for first 2 months (Visits 1-5), then monthly clinic visits at M3, M4, M5, M6, M9, M12. Phone visits occur monthly between clinic visits starting at M7.",,2020.0
PMID 32954927a_Summary_SoE.pdf,Arm B (Standard adjuvant endocrine therapy alone),control,3.0,3.0,6.0,9.0,10.0,11.0,14.0,"Q2W for first 2 months (Visits 1-5), then monthly clinic visits at M3, M4, M5, M6, M9, M12. Phone visits occur monthly between clinic visits starting at M7.",,2020.0
PMID 32971005 CT_Summary_SoE.pdf,Arm A (Durvalumab ± Tremelimumab),intervention,1.0,2.0,4.0,7.0,10.0,14.0,28.0,Day 1 of every 28-day cycle.,,2020.0
PMID 32971005 CT_Summary_SoE.pdf,Arm B (SoC - Cisplatin + Gemcitabine 28-day cycle),control,1.0,6.0,14.0,25.0,29.0,33.0,28.0,"Days 1, 2, 8, and 15 of every 28-day cycle for 6 cycles.",,2020.0
PMID 32971005 CT_Summary_SoE.pdf,Arm C (SoC - Cisplatin/Carboplatin + Gemcitabine 21-day cycle),control,1.0,4.0,10.0,16.0,19.0,23.0,21.0,Days 1 and 8 of every 21-day cycle for 6 cycles.,,2020.0
PMID 32997907 a_Summary_SoE.pdf,Arm A (Atezolizumab),intervention,2.0,2.0,5.0,9.0,13.0,18.0,21.0,Day 1 of each 21-day cycle.,,2020.0
PMID 32997907 a_Summary_SoE.pdf,Arm B (Platinum-based Chemotherapy),control,2.0,4.0,10.0,14.0,16.0,18.0,21.0,Induction (Cycles 1-6): Days 1 and 8 of each 21-day cycle (based on squamous/gemcitabine arm). Post-induction: Imaging every 6 weeks.,,2020.0
PMID 33010094 CT_Summary_SoE.pdf,Verum Homeopathic Treatment,intervention,1.0,0.0,1.0,3.0,4.0,6.0,60.0,"Baseline visit, then follow-up visits every 2 months for survival and quality of life assessments.",,2020.0
PMID 33010094 CT_Summary_SoE.pdf,Placebo Homeopathic Treatment,intervention,1.0,0.0,1.0,3.0,4.0,6.0,60.0,"Baseline visit, then follow-up visits every 2 months for survival and quality of life assessments.",,2020.0
PMID 33010094 CT_Summary_SoE.pdf,Standard Care Control (Non-randomized),control,1.0,0.0,1.0,3.0,4.0,6.0,60.0,"Baseline visit, then follow-up visits every 2 months for survival recording during standard care control visits.",,2020.0
PMID 33021870 a_Summary_SoE.pdf,Ixazomib,intervention,1.0,4.0,7.0,11.0,14.0,18.0,28.0,"Cycle 1: Days 1, 8, 15; Cycle 2: Days 1, 8; Cycles 3-4: Day 1; Cycle 5: Days 1, 8; Cycles 6-26: Day 1.",,2020.0
PMID 33021870 a_Summary_SoE.pdf,Placebo,control,1.0,4.0,7.0,11.0,14.0,18.0,28.0,"Cycle 1: Days 1, 8, 15; Cycle 2: Days 1, 8; Cycles 3-4: Day 1; Cycle 5: Days 1, 8; Cycles 6-26: Day 1.",,2020.0
PMID 33026938 CT_Summary_SoE.pdf,Arm 1: Pembrolizumab (MK-3475),intervention,1.0,2.0,5.0,9.0,13.0,18.0,21.0,One visit every 21 days (Day 1 of each cycle).,,2020.0
PMID 33026938 CT_Summary_SoE.pdf,Arm 2: Investigator's Choice (Paclitaxel),control,1.0,4.0,10.0,20.0,30.0,40.0,28.0,"Three visits every 28 days (Days 1, 8, and 15 of each cycle).",,2020.0
PMID 33044684 CT_Summary_SoE.pdf,ABP 798,intervention,1.0,4.0,5.0,6.0,7.0,7.0,7.0,"Weekly for 4 weeks (Visits 1-4), then at Week 12 (Visit 5) and Week 20 (Visit 6).",,2020.0
PMID 33044684 CT_Summary_SoE.pdf,Rituximab,control,1.0,4.0,5.0,6.0,7.0,7.0,7.0,"Weekly for 4 weeks (Visits 1-4), then at Week 12 (Visit 5) and Week 20 (Visit 6).",,2020.0
PMID 33078978 a_Summary_SoE.pdf,"Regimen I (Doxorubicin, Cisplatin, Paclitaxel, and G-CSF)",intervention,2.0,9.0,23.0,35.0,37.0,38.0,21.0,"Days 1, 2, 3 (Treatment) and Days 8, 15 (Weekly Labs) per 21-day cycle.",,2020.0
PMID 33078978 a_Summary_SoE.pdf,Regimen II (Carboplatin and Paclitaxel),control,2.0,5.0,13.0,21.0,23.0,24.0,21.0,"Day 1 (Treatment) and Days 8, 15 (Weekly Labs) per 21-day cycle.",,2020.0
PMID 33129376 a_Summary_SoE.pdf,Arm 1: Venetoclax + Bortezomib + Dexamethasone (Bd),intervention,2.0,7.0,18.0,34.0,44.0,56.0,21.0,"Cycles 1-8 (21-day cycles): Visits on Days 1, 4, 8, 11. Cycles 9+ (35-day cycles): Visits on Days 1, 8, 15, 22.",,2020.0
PMID 33129376 a_Summary_SoE.pdf,Arm 2: Placebo + Bortezomib + Dexamethasone (Bd),control,2.0,7.0,18.0,34.0,44.0,56.0,21.0,"Cycles 1-8 (21-day cycles): Visits on Days 1, 4, 8, 11. Cycles 9+ (35-day cycles): Visits on Days 1, 8, 15, 22.",,2020.0
