filename,arm_name,n,median,q1,q3,mean,std,min,max,iqr
PMID 32469183 a_Summary_SoE.pdf,Arm B (Leuprolide Acetate 3-M Depot),1,17.0,17.0,17.0,17.0,,17.0,17.0,0.0
PMID 32469183 a_Summary_SoE.pdf,Arm B (Leuprolide Acetate),2,16.5,16.25,16.75,16.5,0.7071067811865476,16.0,17.0,0.5
PMID 32469384 a_Summary_SoE.pdf,Arm A (Savolitinib),2,17.5,16.75,18.25,17.5,2.1213203435596424,16.0,19.0,1.5
PMID 32469384 a_Summary_SoE.pdf,Arm B (Sunitinib),2,17.5,16.75,18.25,17.5,2.1213203435596424,16.0,19.0,1.5
PMID 32469384 a_Summary_SoE.pdf,Savolitinib,1,19.0,19.0,19.0,19.0,,19.0,19.0,0.0
PMID 32469384 a_Summary_SoE.pdf,Sunitinib,1,19.0,19.0,19.0,19.0,,19.0,19.0,0.0
PMID 32496902 a_Summary_SoE.pdf,Arm A (High Risk B-ALL - IT Methotrexate),1,76.0,76.0,76.0,76.0,,76.0,76.0,0.0
PMID 32496902 a_Summary_SoE.pdf,Arm B (High Risk B-ALL - Triple Intrathecal Therapy),1,76.0,76.0,76.0,76.0,,76.0,76.0,0.0
PMID 32496902 a_Summary_SoE.pdf,Dasatinib Arm (Ph-like B-ALL),1,83.0,83.0,83.0,83.0,,83.0,83.0,0.0
PMID 32496902 a_Summary_SoE.pdf,Down Syndrome (DS) HR B-ALL,1,83.0,83.0,83.0,83.0,,83.0,83.0,0.0
PMID 32496902 a_Summary_SoE.pdf,Down Syndrome (DS) HR B-ALL Arm,1,92.0,92.0,92.0,92.0,,92.0,92.0,0.0
PMID 32496902 a_Summary_SoE.pdf,Down Syndrome HR B-ALL Arm,1,84.0,84.0,84.0,84.0,,84.0,84.0,0.0
PMID 32496902 a_Summary_SoE.pdf,High Risk (HR) B-ALL (Arm A/B),1,56.0,56.0,56.0,56.0,,56.0,56.0,0.0
PMID 32496902 a_Summary_SoE.pdf,High Risk (HR) B-ALL - Arm A/B,1,83.0,83.0,83.0,83.0,,83.0,83.0,0.0
PMID 32496902 a_Summary_SoE.pdf,Ph-like B-ALL - Dasatinib Arm,1,85.0,85.0,85.0,85.0,,85.0,85.0,0.0
PMID 32496902 a_Summary_SoE.pdf,Ph-like Dasatinib Arm,1,65.0,65.0,65.0,65.0,,65.0,65.0,0.0
PMID 32496902 a_Summary_SoE.pdf,VHR B-ALL (Control Arm and Experimental Arm 1),1,83.0,83.0,83.0,83.0,,83.0,83.0,0.0
PMID 32496902 a_Summary_SoE.pdf,Very High Risk (VHR) B-ALL (Control Arm),1,69.0,69.0,69.0,69.0,,69.0,69.0,0.0
PMID 32496902 a_Summary_SoE.pdf,Very High Risk (VHR) B-ALL - Control Arm,1,90.0,90.0,90.0,90.0,,90.0,90.0,0.0
PMID 32534646 CT_Summary_SoE.pdf,Arm A (Placebo + Cobimetinib + Vemurafenib),3,32.0,32.0,32.0,32.0,0.0,32.0,32.0,0.0
PMID 32534646 CT_Summary_SoE.pdf,Arm B (Atezolizumab + Cobimetinib + Vemurafenib),3,32.0,32.0,32.0,32.0,0.0,32.0,32.0,0.0
PMID 32564260 CT_Summary_SoE.pdf,Arm A (Placebo + Herceptin + Docetaxel),3,18.0,18.0,18.0,18.0,0.0,18.0,18.0,0.0
PMID 32564260 CT_Summary_SoE.pdf,Arm B (Pertuzumab + Herceptin + Docetaxel),3,18.0,18.0,18.0,18.0,0.0,18.0,18.0,0.0
PMID 32678716 CT_Summary_SoE.pdf,Arm A (Neratinib + Capecitabine),2,19.0,18.5,19.5,19.0,1.4142135623730951,18.0,20.0,1.0
PMID 32678716 CT_Summary_SoE.pdf,Arm A (Neratinib plus Capecitabine),1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 32678716 CT_Summary_SoE.pdf,Arm B (Lapatinib + Capecitabine),2,19.0,18.5,19.5,19.0,1.4142135623730951,18.0,20.0,1.0
PMID 32678716 CT_Summary_SoE.pdf,Arm B (Lapatinib plus Capecitabine),1,20.0,20.0,20.0,20.0,,20.0,20.0,0.0
PMID 32682457 a_Summary_SoE.pdf,Arm A (TAS-118 plus Oxaliplatin),3,27.0,27.0,28.5,28.0,1.7320508075688772,27.0,30.0,1.5
PMID 32682457 a_Summary_SoE.pdf,Arm B (S-1 plus Cisplatin),3,36.0,36.0,36.0,36.0,0.0,36.0,36.0,0.0
PMID 32682484 a_Summary_SoE.pdf,"Arm 1 (KdD: Carfilzomib, Dexamethasone, Daratumumab)",1,83.0,83.0,83.0,83.0,,83.0,83.0,0.0
PMID 32682484 a_Summary_SoE.pdf,"Arm 1: KdD (Carfilzomib, Dexamethasone, Daratumumab)",1,81.0,81.0,81.0,81.0,,81.0,81.0,0.0
PMID 32682484 a_Summary_SoE.pdf,"Arm 1: KdD (Carfilzomib, Dexamethasone, and Daratumumab)",1,81.0,81.0,81.0,81.0,,81.0,81.0,0.0
PMID 32682484 a_Summary_SoE.pdf,"Arm 2 (Kd: Carfilzomib, Dexamethasone)",1,81.0,81.0,81.0,81.0,,81.0,81.0,0.0
PMID 32682484 a_Summary_SoE.pdf,Arm 2: Kd (Carfilzomib and Dexamethasone),1,79.0,79.0,79.0,79.0,,79.0,79.0,0.0
PMID 32682484 a_Summary_SoE.pdf,"Arm 2: Kd (Carfilzomib, Dexamethasone)",1,79.0,79.0,79.0,79.0,,79.0,79.0,0.0
PMID 32706639 a_Summary_SoE.pdf,Arm A (Neo-adjuvant Docetaxel + ADT + Radical Prostatectomy),1,11.0,11.0,11.0,11.0,,11.0,11.0,0.0
PMID 32706639 a_Summary_SoE.pdf,Arm A (Neo-adjuvant Docetaxel + LHRH Agonist + Radical Prostatectomy),1,11.0,11.0,11.0,11.0,,11.0,11.0,0.0
PMID 32706639 a_Summary_SoE.pdf,Arm A (Neoadjuvant Docetaxel + LHRH Agonist + Radical Prostatectomy),1,13.0,13.0,13.0,13.0,,13.0,13.0,0.0
PMID 32706639 a_Summary_SoE.pdf,Arm B (Immediate Radical Prostatectomy),3,6.0,6.0,7.0,6.666666666666667,1.1547005383792515,6.0,8.0,1.0
PMID 32786187 a_Summary_SoE.pdf,Arm A (Venetoclax + Azacitidine),1,100.0,100.0,100.0,100.0,,100.0,100.0,0.0
PMID 32786187 a_Summary_SoE.pdf,Arm A (Venetoclax plus Azacitidine),2,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0
PMID 32786187 a_Summary_SoE.pdf,Arm B (Placebo + Azacitidine),1,100.0,100.0,100.0,100.0,,100.0,100.0,0.0
PMID 32786187 a_Summary_SoE.pdf,Arm B (Placebo plus Azacitidine),2,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0
PMID 32813610 a_Summary_SoE.pdf,Arm A (CMTX),1,66.0,66.0,66.0,66.0,,66.0,66.0,0.0
PMID 32813610 a_Summary_SoE.pdf,Arm A (Capizzi MTX - Control),1,51.0,51.0,51.0,51.0,,51.0,51.0,0.0
PMID 32813610 a_Summary_SoE.pdf,Arm A (Capizzi MTX without Nelarabine),1,35.0,35.0,35.0,35.0,,35.0,35.0,0.0
PMID 32813610 a_Summary_SoE.pdf,Arm B (CMTX + Nelarabine),1,102.0,102.0,102.0,102.0,,102.0,102.0,0.0
PMID 32813610 a_Summary_SoE.pdf,Arm B (Capizzi MTX + Nelarabine),1,73.0,73.0,73.0,73.0,,73.0,73.0,0.0
PMID 32813610 a_Summary_SoE.pdf,Arm B (Capizzi MTX with Nelarabine),1,73.0,73.0,73.0,73.0,,73.0,73.0,0.0
PMID 32813610 a_Summary_SoE.pdf,Arm C (HDMTX),1,74.0,74.0,74.0,74.0,,74.0,74.0,0.0
PMID 32813610 a_Summary_SoE.pdf,Arm C (High Dose MTX without Nelarabine),1,33.0,33.0,33.0,33.0,,33.0,33.0,0.0
PMID 32813610 a_Summary_SoE.pdf,Arm C (High Dose MTX),1,52.0,52.0,52.0,52.0,,52.0,52.0,0.0
PMID 32813610 a_Summary_SoE.pdf,Arm D (HDMTX + Nelarabine),1,112.0,112.0,112.0,112.0,,112.0,112.0,0.0
PMID 32813610 a_Summary_SoE.pdf,Arm D (High Dose MTX + Nelarabine),1,74.0,74.0,74.0,74.0,,74.0,74.0,0.0
PMID 32813610 a_Summary_SoE.pdf,Arm D (High Dose MTX with Nelarabine),1,71.0,71.0,71.0,71.0,,71.0,71.0,0.0
PMID 32822286 a_Summary_SoE.pdf,Arm 1: MEK162 (Binimetinib),1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 32822286 a_Summary_SoE.pdf,Arm 2: Physician's Choice (Liposomal Doxorubicin),1,21.0,21.0,21.0,21.0,,21.0,21.0,0.0
PMID 32822286 a_Summary_SoE.pdf,Arm 3: Physician's Choice (Paclitaxel),1,42.0,42.0,42.0,42.0,,42.0,42.0,0.0
PMID 32822286 a_Summary_SoE.pdf,Arm 4: Physician's Choice (Topotecan),1,92.0,92.0,92.0,92.0,,92.0,92.0,0.0
PMID 32822286 a_Summary_SoE.pdf,Arm A (MEK162),1,16.0,16.0,16.0,16.0,,16.0,16.0,0.0
PMID 32822286 a_Summary_SoE.pdf,Arm B (Liposomal Doxorubicin),1,19.0,19.0,19.0,19.0,,19.0,19.0,0.0
PMID 32822286 a_Summary_SoE.pdf,Arm B (Paclitaxel),1,41.0,41.0,41.0,41.0,,41.0,41.0,0.0
PMID 32822286 a_Summary_SoE.pdf,Arm B (Topotecan),1,94.0,94.0,94.0,94.0,,94.0,94.0,0.0
PMID 32822286 a_Summary_SoE.pdf,MEK162 (Binimetinib),1,16.0,16.0,16.0,16.0,,16.0,16.0,0.0
PMID 32822286 a_Summary_SoE.pdf,Physician's Choice: Liposomal Doxorubicin,1,19.0,19.0,19.0,19.0,,19.0,19.0,0.0
PMID 32822286 a_Summary_SoE.pdf,Physician's Choice: Paclitaxel,1,41.0,41.0,41.0,41.0,,41.0,41.0,0.0
PMID 32822286 a_Summary_SoE.pdf,Physician's Choice: Topotecan,1,94.0,94.0,94.0,94.0,,94.0,94.0,0.0
PMID 32861273 CT_Summary_SoE.pdf,Arm A (Veliparib + Carboplatin + Paclitaxel),2,53.0,53.0,53.0,53.0,0.0,53.0,53.0,0.0
PMID 32861273 CT_Summary_SoE.pdf,Arm B (Placebo + Carboplatin + Paclitaxel),2,53.0,53.0,53.0,53.0,0.0,53.0,53.0,0.0
PMID 32861273 CT_Summary_SoE.pdf,Placebo + Carboplatin + Paclitaxel,1,57.0,57.0,57.0,57.0,,57.0,57.0,0.0
PMID 32861273 CT_Summary_SoE.pdf,Veliparib + Carboplatin + Paclitaxel,1,57.0,57.0,57.0,57.0,,57.0,57.0,0.0
PMID 32880601a_Summary_SoE.pdf,Arm 1 (Pembrolizumab Monotherapy),3,18.0,18.0,18.0,18.0,0.0,18.0,18.0,0.0
PMID 32880601a_Summary_SoE.pdf,Arm 2 (Pembrolizumab + Chemotherapy),3,36.0,36.0,36.0,36.0,0.0,36.0,36.0,0.0
PMID 32880601a_Summary_SoE.pdf,Arm 3 (Placebo + Chemotherapy),3,36.0,36.0,36.0,36.0,0.0,36.0,36.0,0.0
PMID 32945632 a_Summary_SoE.pdf,Arm A (Avelumab + BSC),1,27.0,27.0,27.0,27.0,,27.0,27.0,0.0
PMID 32945632 a_Summary_SoE.pdf,Arm A (Avelumab + Best Supportive Care),1,27.0,27.0,27.0,27.0,,27.0,27.0,0.0
PMID 32945632 a_Summary_SoE.pdf,Arm A (Avelumab plus BSC),1,27.0,27.0,27.0,27.0,,27.0,27.0,0.0
PMID 32945632 a_Summary_SoE.pdf,Arm B (Best Supportive Care Alone),3,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0
PMID 32954927a_Summary_SoE.pdf,Arm A (Abemaciclib plus standard adjuvant endocrine therapy),3,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0
PMID 32954927a_Summary_SoE.pdf,Arm B (Standard adjuvant endocrine therapy alone),3,11.0,11.0,11.0,11.0,0.0,11.0,11.0,0.0
PMID 32971005 CT_Summary_SoE.pdf,Arm A (Durvalumab ± Tremelimumab),1,14.0,14.0,14.0,14.0,,14.0,14.0,0.0
PMID 32971005 CT_Summary_SoE.pdf,Arm B (SoC - Cisplatin + Gemcitabine 28-day cycle),1,33.0,33.0,33.0,33.0,,33.0,33.0,0.0
PMID 32971005 CT_Summary_SoE.pdf,Arm C (SoC - Cisplatin/Carboplatin + Gemcitabine 21-day cycle),1,23.0,23.0,23.0,23.0,,23.0,23.0,0.0
PMID 32971005 CT_Summary_SoE.pdf,MEDI4736 + Tremelimumab Combination Therapy,1,13.0,13.0,13.0,13.0,,13.0,13.0,0.0
PMID 32971005 CT_Summary_SoE.pdf,MEDI4736 + tremelimumab combination therapy,1,13.0,13.0,13.0,13.0,,13.0,13.0,0.0
PMID 32971005 CT_Summary_SoE.pdf,MEDI4736 Monotherapy,1,13.0,13.0,13.0,13.0,,13.0,13.0,0.0
PMID 32971005 CT_Summary_SoE.pdf,MEDI4736 monotherapy,1,13.0,13.0,13.0,13.0,,13.0,13.0,0.0
PMID 32971005 CT_Summary_SoE.pdf,"Standard of Care (Cisplatin + Gemcitabine, 28-day cycle)",1,30.0,30.0,30.0,30.0,,30.0,30.0,0.0
PMID 32971005 CT_Summary_SoE.pdf,"Standard of Care (Cisplatin/Carboplatin + Gemcitabine, 21-day cycle)",1,19.0,19.0,19.0,19.0,,19.0,19.0,0.0
PMID 32971005 CT_Summary_SoE.pdf,Standard of Care (SoC) - Cisplatin + Gemcitabine,1,33.0,33.0,33.0,33.0,,33.0,33.0,0.0
PMID 32997907 a_Summary_SoE.pdf,Arm A (Atezolizumab),2,19.0,18.5,19.5,19.0,1.4142135623730951,18.0,20.0,1.0
PMID 32997907 a_Summary_SoE.pdf,Arm B (Platinum-based Chemotherapy),2,22.0,20.0,24.0,22.0,5.656854249492381,18.0,26.0,4.0
PMID 32997907 a_Summary_SoE.pdf,Atezolizumab (Intervention),1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 32997907 a_Summary_SoE.pdf,Platinum-based Chemotherapy - Non-squamous (Control),1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 32997907 a_Summary_SoE.pdf,Platinum-based Chemotherapy - Squamous (Control),1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 33010094 CT_Summary_SoE.pdf,Arm 1 (Verum Homeopathic Treatment),2,5.5,5.25,5.75,5.5,0.7071067811865476,5.0,6.0,0.5
PMID 33010094 CT_Summary_SoE.pdf,Arm 2 (Placebo Homeopathic Treatment),2,5.5,5.25,5.75,5.5,0.7071067811865476,5.0,6.0,0.5
PMID 33010094 CT_Summary_SoE.pdf,Arm 3 (Standard Care Control),1,5.0,5.0,5.0,5.0,,5.0,5.0,0.0
PMID 33010094 CT_Summary_SoE.pdf,Arm 3 (Standard Care),1,6.0,6.0,6.0,6.0,,6.0,6.0,0.0
PMID 33010094 CT_Summary_SoE.pdf,Placebo Homeopathic Treatment,1,6.0,6.0,6.0,6.0,,6.0,6.0,0.0
PMID 33010094 CT_Summary_SoE.pdf,Standard Care Control (Non-randomized),1,6.0,6.0,6.0,6.0,,6.0,6.0,0.0
PMID 33010094 CT_Summary_SoE.pdf,Verum Homeopathic Treatment,1,6.0,6.0,6.0,6.0,,6.0,6.0,0.0
PMID 33021870 a_Summary_SoE.pdf,Ixazomib,3,18.0,18.0,18.0,18.0,0.0,18.0,18.0,0.0
PMID 33021870 a_Summary_SoE.pdf,Placebo,3,18.0,18.0,18.0,18.0,0.0,18.0,18.0,0.0
PMID 33026938 CT_Summary_SoE.pdf,Arm 1 (Pembrolizumab),1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 33026938 CT_Summary_SoE.pdf,Arm 1: Pembrolizumab (MK-3475),1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 33026938 CT_Summary_SoE.pdf,Arm 2: Investigator's Choice (Paclitaxel),1,40.0,40.0,40.0,40.0,,40.0,40.0,0.0
PMID 33026938 CT_Summary_SoE.pdf,Arm 2a (Paclitaxel),1,40.0,40.0,40.0,40.0,,40.0,40.0,0.0
PMID 33026938 CT_Summary_SoE.pdf,Arm 2b (Docetaxel),1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 33026938 CT_Summary_SoE.pdf,Arm 2c (Irinotecan),1,27.0,27.0,27.0,27.0,,27.0,27.0,0.0
PMID 33026938 CT_Summary_SoE.pdf,Docetaxel,1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 33026938 CT_Summary_SoE.pdf,Irinotecan,1,27.0,27.0,27.0,27.0,,27.0,27.0,0.0
PMID 33026938 CT_Summary_SoE.pdf,Paclitaxel,1,40.0,40.0,40.0,40.0,,40.0,40.0,0.0
PMID 33026938 CT_Summary_SoE.pdf,Pembrolizumab (MK-3475),1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 33044684 CT_Summary_SoE.pdf,ABP 798,2,7.5,7.25,7.75,7.5,0.7071067811865476,7.0,8.0,0.5
PMID 33044684 CT_Summary_SoE.pdf,Arm A (ABP 798),1,7.0,7.0,7.0,7.0,,7.0,7.0,0.0
PMID 33044684 CT_Summary_SoE.pdf,Arm B (Rituximab),1,7.0,7.0,7.0,7.0,,7.0,7.0,0.0
PMID 33044684 CT_Summary_SoE.pdf,Rituximab,2,7.5,7.25,7.75,7.5,0.7071067811865476,7.0,8.0,0.5
PMID 33078978 a_Summary_SoE.pdf,"Regimen I (Doxorubicin, Cisplatin, Paclitaxel, and G-CSF)",1,38.0,38.0,38.0,38.0,,38.0,38.0,0.0
PMID 33078978 a_Summary_SoE.pdf,Regimen I (Doxorubicin/Cisplatin/Paclitaxel + G-CSF),1,31.0,31.0,31.0,31.0,,31.0,31.0,0.0
PMID 33078978 a_Summary_SoE.pdf,Regimen I (Doxorubicin/Cisplatin/Paclitaxel/G-CSF),1,38.0,38.0,38.0,38.0,,38.0,38.0,0.0
PMID 33078978 a_Summary_SoE.pdf,Regimen II (Carboplatin and Paclitaxel),1,24.0,24.0,24.0,24.0,,24.0,24.0,0.0
PMID 33078978 a_Summary_SoE.pdf,Regimen II (Carboplatin/Paclitaxel),2,24.0,24.0,24.0,24.0,0.0,24.0,24.0,0.0
PMID 33129376 a_Summary_SoE.pdf,Arm 1 (Venetoclax + Bortezomib + Dexamethasone),1,56.0,56.0,56.0,56.0,,56.0,56.0,0.0
PMID 33129376 a_Summary_SoE.pdf,Arm 1 (Venetoclax plus Bd),1,56.0,56.0,56.0,56.0,,56.0,56.0,0.0
PMID 33129376 a_Summary_SoE.pdf,Arm 1: Venetoclax + Bortezomib + Dexamethasone (Bd),1,56.0,56.0,56.0,56.0,,56.0,56.0,0.0
PMID 33129376 a_Summary_SoE.pdf,Arm 2 (Placebo + Bortezomib + Dexamethasone),1,56.0,56.0,56.0,56.0,,56.0,56.0,0.0
PMID 33129376 a_Summary_SoE.pdf,Arm 2 (Placebo plus Bd),1,56.0,56.0,56.0,56.0,,56.0,56.0,0.0
PMID 33129376 a_Summary_SoE.pdf,Arm 2: Placebo + Bortezomib + Dexamethasone (Bd),1,56.0,56.0,56.0,56.0,,56.0,56.0,0.0
PMID 33186740 a_Summary_SoE.pdf,Placebo plus fulvestrant,3,0.0,0.0,7.5,5.0,8.660254037844387,0.0,15.0,7.5
PMID 33186740 a_Summary_SoE.pdf,Taselisib plus fulvestrant,3,0.0,0.0,7.5,5.0,8.660254037844387,0.0,15.0,7.5
PMID 33189178 a_Summary_SoE.pdf,SVd (Selinexor + Bortezomib + Dexamethasone),3,47.0,47.0,47.0,47.0,0.0,47.0,47.0,0.0
PMID 33189178 a_Summary_SoE.pdf,Vd (Bortezomib + Dexamethasone),3,59.0,59.0,59.0,59.0,0.0,59.0,59.0,0.0
PMID 33194700 CT a_Summary_SoE.pdf,Arm A (LY2835219 + Best Supportive Care),3,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0
PMID 33194700 CT a_Summary_SoE.pdf,Arm B (Erlotinib + Best Supportive Care),3,14.0,14.0,14.0,14.0,0.0,14.0,14.0,0.0
PMID 33197226 a_Summary_SoE.pdf,Arm A (Avelumab Maintenance),2,27.0,27.0,27.0,27.0,0.0,27.0,27.0,0.0
PMID 33197226 a_Summary_SoE.pdf,Arm B (Chemotherapy Continuation),1,27.0,27.0,27.0,27.0,,27.0,27.0,0.0
PMID 33197226 a_Summary_SoE.pdf,Arm B (Continuation of Chemotherapy),1,27.0,27.0,27.0,27.0,,27.0,27.0,0.0
PMID 33197226 a_Summary_SoE.pdf,Arm C (Best Supportive Care Only),2,20.0,20.0,20.0,20.0,0.0,20.0,20.0,0.0
PMID 33197226 a_Summary_SoE.pdf,Avelumab Maintenance,1,28.0,28.0,28.0,28.0,,28.0,28.0,0.0
PMID 33197226 a_Summary_SoE.pdf,Best Supportive Care (BSC) Only,1,21.0,21.0,21.0,21.0,,21.0,21.0,0.0
PMID 33197226 a_Summary_SoE.pdf,Chemotherapy Maintenance (Oxaliplatin + 5-FU),1,28.0,28.0,28.0,28.0,,28.0,28.0,0.0
PMID 33207094 a_Summary_SoE.pdf,Arm A (Lorlatinib),3,16.0,16.0,16.0,16.0,0.0,16.0,16.0,0.0
PMID 33207094 a_Summary_SoE.pdf,Arm B (Crizotinib),3,16.0,16.0,16.0,16.0,0.0,16.0,16.0,0.0
PMID 33231285 a_Summary_SoE.pdf,Arm A (Pembrolizumab),2,18.0,18.0,18.0,18.0,0.0,18.0,18.0,0.0
PMID 33231285 a_Summary_SoE.pdf,Arm B (SOC Platinum-based Chemotherapy),1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 33231285 a_Summary_SoE.pdf,Arm B (Standard of Care Platinum-based Chemotherapy),1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 33231285 a_Summary_SoE.pdf,Pembrolizumab (MK-3475),1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 33231285 a_Summary_SoE.pdf,Standard of Care (SOC) Platinum-based Chemotherapy,1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 33278935 a_Summary_SoE.pdf,Arm A (Pembrolizumab + Chemotherapy),3,42.0,41.0,43.5,42.333333333333336,2.5166114784235822,40.0,45.0,2.5
PMID 33278935 a_Summary_SoE.pdf,Arm B (Placebo + Chemotherapy),3,42.0,41.0,43.5,42.333333333333336,2.5166114784235822,40.0,45.0,2.5
PMID 33357420 CT_Summary_SoE.pdf,Arm A (Perjeta IV + Herceptin IV + Chemotherapy),2,30.5,29.25,31.75,30.5,3.5355339059327378,28.0,33.0,2.5
PMID 33357420 CT_Summary_SoE.pdf,Arm A (Perjeta IV + Herceptin IV + chemotherapy),1,28.0,28.0,28.0,28.0,,28.0,28.0,0.0
PMID 33357420 CT_Summary_SoE.pdf,Arm B (FDC SC + Chemotherapy),2,30.5,29.25,31.75,30.5,3.5355339059327378,28.0,33.0,2.5
PMID 33357420 CT_Summary_SoE.pdf,Arm B (FDC SC + chemotherapy),1,24.0,24.0,24.0,24.0,,24.0,24.0,0.0
PMID 33369355 a_Summary_SoE.pdf,Arm A (Oral Azacitidine + BSC),1,31.0,31.0,31.0,31.0,,31.0,31.0,0.0
PMID 33369355 a_Summary_SoE.pdf,Arm A (Oral Azacitidine + Best Supportive Care),1,31.0,31.0,31.0,31.0,,31.0,31.0,0.0
PMID 33369355 a_Summary_SoE.pdf,Arm B (Placebo + BSC),1,31.0,31.0,31.0,31.0,,31.0,31.0,0.0
PMID 33369355 a_Summary_SoE.pdf,Arm B (Placebo + Best Supportive Care),1,31.0,31.0,31.0,31.0,,31.0,31.0,0.0
PMID 33369355 a_Summary_SoE.pdf,Oral Azacitidine (CC-486),1,31.0,31.0,31.0,31.0,,31.0,31.0,0.0
PMID 33369355 a_Summary_SoE.pdf,Placebo,1,31.0,31.0,31.0,31.0,,31.0,31.0,0.0
PMID 33476593 a_Summary_SoE.pdf,Arm A (Nivolumab + Ipilimumab + Chemotherapy),2,18.0,18.0,18.0,18.0,0.0,18.0,18.0,0.0
PMID 33476593 a_Summary_SoE.pdf,Arm A (Nivolumab + Ipilimumab + Platinum Doublet Chemotherapy),1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 33476593 a_Summary_SoE.pdf,Arm B (Chemotherapy + Optional Maintenance),1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 33476593 a_Summary_SoE.pdf,Arm B (Chemotherapy),1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 33476593 a_Summary_SoE.pdf,Arm B (Platinum Doublet Chemotherapy),1,18.0,18.0,18.0,18.0,,18.0,18.0,0.0
PMID 33480963 a_Summary_SoE.pdf,Arm A (Margetuximab + Chemotherapy),1,36.0,36.0,36.0,36.0,,36.0,36.0,0.0
PMID 33480963 a_Summary_SoE.pdf,Arm A (Margetuximab plus Chemotherapy),2,36.0,36.0,36.0,36.0,0.0,36.0,36.0,0.0
PMID 33480963 a_Summary_SoE.pdf,Arm B (Trastuzumab + Chemotherapy),1,36.0,36.0,36.0,36.0,,36.0,36.0,0.0
PMID 33480963 a_Summary_SoE.pdf,Arm B (Trastuzumab plus Chemotherapy),2,36.0,36.0,36.0,36.0,0.0,36.0,36.0,0.0
PMID 33485464 a_Summary_SoE.pdf,Arm A (Nivolumab + Ipilimumab),2,27.0,27.0,27.0,27.0,0.0,27.0,27.0,0.0
PMID 33485464 a_Summary_SoE.pdf,Arm A (Nivolumab plus Ipilimumab),1,27.0,27.0,27.0,27.0,,27.0,27.0,0.0
PMID 33485464 a_Summary_SoE.pdf,Arm B (Pemetrexed + Cisplatin/Carboplatin),2,15.0,15.0,15.0,15.0,0.0,15.0,15.0,0.0
PMID 33485464 a_Summary_SoE.pdf,Arm B (Pemetrexed plus Cisplatin or Carboplatin),1,15.0,15.0,15.0,15.0,,15.0,15.0,0.0
PMID 33513313 a_Summary_SoE.pdf,Arm 1 (Pembrolizumab + Ipilimumab),3,21.0,20.5,21.0,20.666666666666668,0.5773502691896255,20.0,21.0,0.5
PMID 33513313 a_Summary_SoE.pdf,Arm 2 (Pembrolizumab + Placebo),3,21.0,20.5,21.0,20.666666666666668,0.5773502691896255,20.0,21.0,0.5
PMID 33539945 CT_Summary_SoE.pdf,Arm A (Ibrutinib + nab-paclitaxel + gemcitabine),2,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0
PMID 33539945 CT_Summary_SoE.pdf,Arm A (Ibrutinib in combination with nab-paclitaxel and gemcitabine),1,40.0,40.0,40.0,40.0,,40.0,40.0,0.0
PMID 33539945 CT_Summary_SoE.pdf,Arm B (Placebo + nab-paclitaxel + gemcitabine),2,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0
PMID 33539945 CT_Summary_SoE.pdf,Arm B (Placebo in combination with nab-paclitaxel and gemcitabine),1,40.0,40.0,40.0,40.0,,40.0,40.0,0.0
PMID 33555926 a_Summary_SoE.pdf,Arm 1 (AM0010 + FOLFOX),3,24.0,23.5,24.5,24.0,1.0,23.0,25.0,1.0
PMID 33555926 a_Summary_SoE.pdf,Arm 2 (FOLFOX alone),3,17.0,17.0,17.0,17.0,0.0,17.0,17.0,0.0
PMID 33577358 a_Summary_SoE.pdf,Arm A (GS-5745 + mFOLFOX6),2,28.0,27.5,28.5,28.0,1.4142135623730951,27.0,29.0,1.0
PMID 33577358 a_Summary_SoE.pdf,Arm A (mFOLFOX6 + GS-5745),1,29.0,29.0,29.0,29.0,,29.0,29.0,0.0
PMID 33577358 a_Summary_SoE.pdf,Arm B (Placebo + mFOLFOX6),2,28.0,27.5,28.5,28.0,1.4142135623730951,27.0,29.0,1.0
