filename,intervention_type,pos_idx,core_treatment_screening,core_treatment_1_month,core_treatment_3_months,core_treatment_6_months,core_treatment_9_months,core_treatment_12_months,imaging_diagnostics_screening,imaging_diagnostics_1_month,imaging_diagnostics_3_months,imaging_diagnostics_6_months,imaging_diagnostics_9_months,imaging_diagnostics_12_months,labs_screening,labs_1_month,labs_3_months,labs_6_months,labs_9_months,labs_12_months,clinic_visits_screening,clinic_visits_1_month,clinic_visits_3_months,clinic_visits_6_months,clinic_visits_9_months,clinic_visits_12_months,total_screening,total_1_month,total_3_months,total_6_months,total_9_months,total_12_months,n_runs,sponsor_binary,disease_site,treatment_modality,start_year,pct_core_treatment,pct_imaging_diagnostics,pct_labs,pct_clinic_visits,pct_research
PMID 32437507 a_Summary_SoE.pdf,control,0,0.0,2.5,7.0,13.0,20.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.5,7.0,13.0,20.0,27.0,2,Industry,CNS,Immunotherapy,2014,100.0,0.0,0.0,0.0,0.0
PMID 32437507 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,11.0,18.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,11.0,18.0,25.0,2,Industry,CNS,Immunotherapy,2014,100.0,0.0,0.0,0.0,0.0
PMID 32437507 a_Summary_SoE.pdf,intervention,1,0.0,2.5,7.0,13.0,20.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.5,7.0,13.0,20.0,27.0,2,Industry,CNS,Immunotherapy,2014,100.0,0.0,0.0,0.0,0.0
PMID 32459600 a_Summary_SoE.pdf,control,0,0.0,3.5,7.0,10.5,11.0,11.5,1.0,0.0,0.0,0.0,0.5,1.0,0.0,1.5,2.0,3.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,14.0,15.0,16.0,2,Industry,Heme,Targeted Therapy,2017,71.875,6.25,21.875,0.0,28.125
PMID 32459600 a_Summary_SoE.pdf,control,1,0.0,4.0,8.0,12.0,12.0,12.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,10.0,15.0,16.0,17.0,1,Industry,Heme,Targeted Therapy,2017,70.58823529411765,17.647058823529413,11.76470588235294,0.0,29.411764705882355
PMID 32459600 a_Summary_SoE.pdf,intervention,0,0.0,1.0,2.0,3.5,4.0,4.5,1.0,0.0,0.5,1.0,1.5,2.0,0.0,3.0,5.5,9.5,9.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,14.0,15.0,16.0,2,Industry,Heme,Targeted Therapy,2017,28.125,12.5,59.375,0.0,71.875
PMID 32460997 CT_Summary_SoE.pdf,control,0,0.0,3.0,7.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,11.5,14.5,18.0,2,Non-Industry,GYN,Targeted Therapy,2012,55.55555555555556,0.0,44.44444444444444,0.0,44.44444444444444
PMID 32460997 CT_Summary_SoE.pdf,intervention,0,0.0,10.5,31.0,46.5,46.5,46.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.5,31.0,48.0,51.0,54.5,2,Non-Industry,GYN,Targeted Therapy,2012,85.3211009174312,0.0,14.678899082568808,0.0,14.678899082568808
PMID 32460997 CT_Summary_SoE.pdf,intervention,1,0.0,12.0,35.0,35.0,35.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,35.0,38.0,41.0,45.0,1,Non-Industry,GYN,Targeted Therapy,2012,77.77777777777779,0.0,22.22222222222222,0.0,22.22222222222222
PMID 32469183 a_Summary_SoE.pdf,control,0,0.0,1.0,2.0,3.0,4.0,4.0,1.0,0.5,0.5,0.5,0.5,1.5,0.0,4.0,5.0,7.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,7.5,10.5,13.5,16.5,2,Industry,GU,Endocrine,2017,24.242424242424242,9.090909090909092,66.66666666666666,0.0,75.75757575757575
PMID 32469183 a_Summary_SoE.pdf,intervention,0,0.0,1.5,2.5,4.0,5.5,6.5,1.0,0.0,0.0,0.5,0.5,1.5,0.0,4.0,5.0,6.0,7.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,7.5,10.5,13.5,16.5,2,Industry,GU,Endocrine,2017,39.39393939393939,9.090909090909092,51.515151515151516,0.0,60.60606060606061
PMID 32469384 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,6.0,8.0,1.0,5.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,13.0,15.0,17.0,19.0,2,Industry,GU,Targeted Therapy,2017,0.0,42.10526315789473,57.89473684210527,0.0,100.0
PMID 32469384 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,6.0,8.0,1.0,5.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,13.0,15.0,17.0,19.0,2,Industry,GU,Targeted Therapy,2017,0.0,42.10526315789473,57.89473684210527,0.0,100.0
PMID 32496902 a_Summary_SoE.pdf,control,0,0.0,6.5,22.0,38.5,57.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,22.0,39.0,57.5,72.5,2,Non-Industry,Heme,Chemotherapy,2012,99.3103448275862,0.0,0.6896551724137931,0.0,0.6896551724137931
PMID 32496902 a_Summary_SoE.pdf,intervention,0,0.0,6.5,20.5,33.5,52.0,65.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,20.5,34.0,52.5,66.0,2,Non-Industry,Heme,Chemotherapy,2012,99.24242424242425,0.0,0.7575757575757576,0.0,0.7575757575757576
PMID 32496902 a_Summary_SoE.pdf,intervention,1,0.0,6.5,21.5,41.5,58.5,73.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,21.5,42.0,59.0,74.0,2,Non-Industry,Heme,Chemotherapy,2012,99.32432432432432,0.0,0.6756756756756757,0.0,0.6756756756756757
PMID 32496902 a_Summary_SoE.pdf,intervention,2,0.0,9.5,30.5,54.5,69.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5,30.5,55.0,69.5,83.0,2,Non-Industry,Heme,Chemotherapy,2012,99.3975903614458,0.0,0.6024096385542169,0.0,0.6024096385542169
PMID 32496902 a_Summary_SoE.pdf,intervention,3,0.0,8.0,34.0,50.0,72.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,34.0,51.0,73.0,84.0,1,Non-Industry,Heme,Chemotherapy,2012,98.80952380952381,0.0,1.1904761904761905,0.0,1.1904761904761905
PMID 32534646 CT_Summary_SoE.pdf,control,0,0.0,2.0,6.0,12.0,19.0,26.0,1.0,1.5,2.5,2.5,2.5,2.5,1.0,0.0,1.5,1.5,1.5,1.5,0.0,0.5,2.0,2.0,2.0,2.0,2.0,4.0,12.0,18.0,25.0,32.0,2,Industry,Skin,Immunotherapy,2017,81.25,7.8125,4.6875,6.25,12.5
PMID 32534646 CT_Summary_SoE.pdf,intervention,0,0.0,2.0,6.0,12.0,19.0,26.0,1.0,1.5,2.5,2.5,2.5,2.5,1.0,0.0,1.5,1.5,1.5,1.5,0.0,0.5,2.0,2.0,2.0,2.0,2.0,4.0,12.0,18.0,25.0,32.0,2,Industry,Skin,Immunotherapy,2017,81.25,7.8125,4.6875,6.25,12.5
PMID 32564260 CT_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,9.0,13.0,18.0,2,Industry,Breast,Targeted Therapy,2016,100.0,0.0,0.0,0.0,0.0
PMID 32564260 CT_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,9.0,13.0,18.0,2,Industry,Breast,Targeted Therapy,2016,100.0,0.0,0.0,0.0,0.0
PMID 32678716 CT_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,7.0,11.0,15.0,20.0,2,Industry,Breast,Targeted Therapy,2013,90.0,0.0,0.0,10.0,0.0
PMID 32678716 CT_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,7.0,11.0,15.0,20.0,2,Industry,Breast,Targeted Therapy,2013,90.0,0.0,0.0,10.0,0.0
PMID 32682457 a_Summary_SoE.pdf,control,0,0.0,2.0,6.0,11.0,16.0,22.0,1.0,0.5,1.5,3.5,3.5,5.5,1.0,1.5,2.5,3.5,6.5,8.0,1.0,0.5,0.5,0.5,0.5,0.5,3.0,4.5,10.5,18.5,26.5,36.0,2,Industry,GI,Chemotherapy,2014,61.111111111111114,15.277777777777779,22.22222222222222,1.3888888888888888,37.5
PMID 32682457 a_Summary_SoE.pdf,intervention,0,0.0,3.0,7.0,13.0,20.0,27.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,3.0,4.5,8.5,14.5,21.5,28.5,2,Industry,GI,Chemotherapy,2014,94.73684210526315,1.7543859649122806,1.7543859649122806,1.7543859649122806,3.508771929824561
PMID 32682484 a_Summary_SoE.pdf,control,0,0.0,8.0,20.0,40.0,60.0,79.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,8.0,20.0,40.0,60.0,79.0,2,Industry,Heme,Targeted Therapy,2017,100.0,0.0,0.0,0.0,0.0
PMID 32682484 a_Summary_SoE.pdf,intervention,0,0.0,9.0,22.0,42.0,62.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,9.0,22.0,42.0,62.0,81.0,2,Industry,Heme,Targeted Therapy,2017,100.0,0.0,0.0,0.0,0.0
PMID 32706639 a_Summary_SoE.pdf,control,0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.0,3.0,4.0,5.0,6.0,2,Non-Industry,GU,Chemotherapy,2007,16.666666666666664,0.0,83.33333333333334,0.0,83.33333333333334
PMID 32706639 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,6.5,7.0,7.0,1.5,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,8.0,10.0,11.0,2,Non-Industry,GU,Chemotherapy,2007,63.63636363636363,4.545454545454546,31.818181818181817,0.0,36.36363636363636
PMID 32786187 a_Summary_SoE.pdf,control,0,0.0,9.0,27.0,49.0,70.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,6.0,8.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,13.0,31.0,54.0,76.0,100.0,2,Industry,Heme,Targeted Therapy,2017,92.0,0.0,8.0,0.0,8.0
PMID 32786187 a_Summary_SoE.pdf,intervention,0,0.0,9.0,27.0,49.0,70.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,5.0,6.0,8.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,13.0,31.0,54.0,76.0,100.0,2,Industry,Heme,Targeted Therapy,2017,92.0,0.0,8.0,0.0,8.0
PMID 32813610 a_Summary_SoE.pdf,control,0,0.0,5.0,19.0,31.5,40.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,5.0,19.0,31.5,40.0,43.0,2,Non-Industry,Heme,Chemotherapy,2007,100.0,0.0,0.0,0.0,0.0
PMID 32813610 a_Summary_SoE.pdf,intervention,0,0.0,5.0,19.0,31.0,39.5,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,5.0,19.0,31.0,39.5,42.5,2,Non-Industry,Heme,Chemotherapy,2007,100.0,0.0,0.0,0.0,0.0
PMID 32813610 a_Summary_SoE.pdf,intervention,1,0.0,5.0,29.0,42.5,65.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,5.0,29.0,42.5,65.0,72.0,2,Non-Industry,Heme,Chemotherapy,2007,100.0,0.0,0.0,0.0,0.0
PMID 32813610 a_Summary_SoE.pdf,intervention,2,0.0,5.0,29.0,44.0,66.5,73.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,5.0,29.0,44.0,66.5,73.5,2,Non-Industry,Heme,Chemotherapy,2007,100.0,0.0,0.0,0.0,0.0
PMID 32822286 a_Summary_SoE.pdf,control,0,0.0,2.0,4.0,7.0,10.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,5.0,5.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,3.5,5.0,9.0,12.0,15.0,19.0,2,Industry,GYN,Other,2013,73.68421052631578,0.0,26.31578947368421,0.0,26.31578947368421
PMID 32822286 a_Summary_SoE.pdf,control,1,0.0,4.0,10.0,19.5,29.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,3.5,5.0,11.0,20.5,30.0,41.0,2,Industry,GYN,Other,2013,97.5609756097561,0.0,2.4390243902439024,0.0,2.4390243902439024
PMID 32822286 a_Summary_SoE.pdf,control,2,0.0,10.0,25.0,45.0,65.0,90.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,4.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,3.5,13.0,29.0,49.0,69.0,94.0,2,Industry,GYN,Other,2013,95.74468085106383,0.0,4.25531914893617,0.0,4.25531914893617
PMID 32822286 a_Summary_SoE.pdf,intervention,0,0.0,1.0,2.0,3.5,5.0,7.0,2.0,2.0,2.5,3.5,5.0,7.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,3.5,3.0,6.0,9.0,12.0,16.0,2,Industry,GYN,Other,2013,43.75,43.75,6.25,6.25,50.0
PMID 32861273 CT_Summary_SoE.pdf,control,0,0.0,5.0,13.0,26.0,39.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,13.0,26.0,39.0,53.0,2,Industry,Breast,Targeted Therapy,2014,100.0,0.0,0.0,0.0,0.0
PMID 32861273 CT_Summary_SoE.pdf,intervention,0,0.0,5.0,13.0,26.0,39.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,13.0,26.0,39.0,53.0,2,Industry,Breast,Targeted Therapy,2014,100.0,0.0,0.0,0.0,0.0
PMID 32880601a_Summary_SoE.pdf,control,0,0.5,4.0,10.0,18.0,26.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,4.0,10.0,18.0,26.0,36.0,2,Industry,GI,Immunotherapy,2015,100.0,0.0,0.0,0.0,0.0
PMID 32880601a_Summary_SoE.pdf,intervention,0,0.5,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,9.0,13.0,18.0,2,Industry,GI,Immunotherapy,2015,100.0,0.0,0.0,0.0,0.0
PMID 32880601a_Summary_SoE.pdf,intervention,1,0.5,4.0,10.0,18.0,26.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,4.0,10.0,18.0,26.0,36.0,2,Industry,GI,Immunotherapy,2015,100.0,0.0,0.0,0.0,0.0
PMID 32945632 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,6.0,0.5,2.0,3.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,4.0,7.0,10.0,14.0,2,Industry,GU,Immunotherapy,2016,0.0,42.857142857142854,57.14285714285714,0.0,100.0
PMID 32945632 a_Summary_SoE.pdf,intervention,0,0.0,3.0,7.0,13.0,19.5,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,7.0,13.0,19.5,27.0,2,Industry,GU,Immunotherapy,2016,100.0,0.0,0.0,0.0,0.0
PMID 32954927a_Summary_SoE.pdf,control,0,0.0,0.5,0.5,0.5,0.5,0.5,1.5,0.0,0.0,0.0,0.0,1.0,0.5,2.5,5.5,8.5,9.5,9.5,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,9.0,10.0,11.0,2,Industry,Breast,Targeted Therapy,2017,4.545454545454546,9.090909090909092,86.36363636363636,0.0,95.45454545454545
PMID 32954927a_Summary_SoE.pdf,intervention,0,0.0,2.0,3.5,5.0,5.5,6.0,1.5,0.0,0.0,0.0,0.0,0.5,0.5,1.0,2.5,4.0,4.5,4.5,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,9.0,10.0,11.0,2,Industry,Breast,Targeted Therapy,2017,54.54545454545454,4.545454545454546,40.909090909090914,0.0,45.45454545454546
PMID 32971005 CT_Summary_SoE.pdf,control,0,0.0,5.0,11.5,18.0,18.0,18.0,1.0,0.0,0.0,0.5,2.0,4.0,0.0,0.0,0.0,0.0,1.5,2.5,0.0,0.0,0.0,1.0,1.5,1.5,1.0,5.0,11.5,19.5,23.0,26.0,2,Industry,GU,Immunotherapy,2015,69.23076923076923,15.384615384615385,9.615384615384617,5.769230769230769,25.0
PMID 32971005 CT_Summary_SoE.pdf,control,1,0.0,6.0,14.0,24.0,24.0,24.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,6.0,14.0,25.0,28.0,30.0,1,Industry,GU,Immunotherapy,2015,80.0,13.333333333333334,0.0,6.666666666666667,13.333333333333334
PMID 32971005 CT_Summary_SoE.pdf,intervention,0,0.0,2.0,4.0,7.0,10.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,10.0,13.0,2,Industry,GU,Immunotherapy,2015,100.0,0.0,0.0,0.0,0.0
PMID 32971005 CT_Summary_SoE.pdf,intervention,1,0.0,2.0,4.0,7.0,10.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,7.0,10.0,13.0,2,Industry,GU,Immunotherapy,2015,100.0,0.0,0.0,0.0,0.0
PMID 32997907 a_Summary_SoE.pdf,control,0,0.0,3.0,7.0,12.0,16.0,21.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.0,8.0,13.0,17.0,22.0,2,Industry,Thor,Immunotherapy,2015,95.45454545454545,0.0,0.0,0.0,0.0
PMID 32997907 a_Summary_SoE.pdf,control,1,0.0,4.0,9.0,12.0,12.0,12.0,0.0,0.0,0.0,2.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,9.0,14.0,16.0,18.0,1,Industry,Thor,Immunotherapy,2015,66.66666666666666,33.33333333333333,0.0,0.0,33.33333333333333
PMID 32997907 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0,6.0,10.0,14.0,19.0,2,Industry,Thor,Immunotherapy,2015,94.73684210526315,0.0,0.0,0.0,0.0
PMID 33010094 CT_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2.5,4.0,5.5,1.0,0.0,1.0,2.5,4.0,5.5,2,Non-Industry,Thor,Other,2012,0.0,0.0,0.0,100.0,0.0
PMID 33010094 CT_Summary_SoE.pdf,control,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,1.0,0.0,1.0,3.0,4.0,5.0,1,Non-Industry,Thor,Other,2012,0.0,0.0,0.0,100.0,0.0
PMID 33010094 CT_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2.5,4.0,5.5,1.0,0.0,1.0,2.5,4.0,5.5,2,Non-Industry,Thor,Other,2012,0.0,0.0,0.0,100.0,0.0
PMID 33010094 CT_Summary_SoE.pdf,intervention,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,6.0,1.0,0.0,1.0,2.0,4.0,6.0,1,Non-Industry,Thor,Other,2012,0.0,0.0,0.0,100.0,0.0
PMID 33021870 a_Summary_SoE.pdf,control,0,0.0,4.0,7.0,11.0,14.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,11.0,14.0,18.0,2,Industry,Heme,Targeted Therapy,2015,88.88888888888889,0.0,11.11111111111111,0.0,11.11111111111111
PMID 33021870 a_Summary_SoE.pdf,intervention,0,0.0,4.0,7.0,11.0,14.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,7.0,11.0,14.0,18.0,2,Industry,Heme,Targeted Therapy,2015,88.88888888888889,0.0,11.11111111111111,0.0,11.11111111111111
PMID 33026938 CT_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,9.0,13.0,18.0,2,Industry,GI,Immunotherapy,2015,100.0,0.0,0.0,0.0,0.0
PMID 33026938 CT_Summary_SoE.pdf,control,1,0.0,3.0,7.0,13.0,20.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,13.0,20.0,27.0,2,Industry,GI,Immunotherapy,2015,100.0,0.0,0.0,0.0,0.0
PMID 33026938 CT_Summary_SoE.pdf,control,2,0.0,4.0,10.0,19.0,29.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,10.0,19.0,29.0,40.0,2,Industry,GI,Immunotherapy,2015,100.0,0.0,0.0,0.0,0.0
PMID 33026938 CT_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,9.0,13.0,18.0,2,Industry,GI,Immunotherapy,2015,100.0,0.0,0.0,0.0,0.0
PMID 33044684 CT_Summary_SoE.pdf,control,0,0.0,4.0,5.0,6.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,5.5,6.5,7.5,7.5,2,Industry,Heme,Targeted Therapy,2016,80.0,13.333333333333334,6.666666666666667,0.0,20.0
PMID 33044684 CT_Summary_SoE.pdf,intervention,0,0.0,4.0,5.0,6.0,6.0,6.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,5.5,6.5,7.5,7.5,2,Industry,Heme,Targeted Therapy,2016,80.0,13.333333333333334,6.666666666666667,0.0,20.0
PMID 33078978 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,7.0,7.0,7.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,3.0,8.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,13.0,22.0,23.0,24.0,1,Non-Industry,GYN,Chemotherapy,2003,29.166666666666668,12.5,58.333333333333336,0.0,70.83333333333334
