filename,intervention_type,pos_idx,core_treatment_screening,core_treatment_1_month,core_treatment_3_months,core_treatment_6_months,core_treatment_9_months,core_treatment_12_months,imaging_diagnostics_screening,imaging_diagnostics_1_month,imaging_diagnostics_3_months,imaging_diagnostics_6_months,imaging_diagnostics_9_months,imaging_diagnostics_12_months,labs_screening,labs_1_month,labs_3_months,labs_6_months,labs_9_months,labs_12_months,clinic_visits_screening,clinic_visits_1_month,clinic_visits_3_months,clinic_visits_6_months,clinic_visits_9_months,clinic_visits_12_months,total_screening,total_1_month,total_3_months,total_6_months,total_9_months,total_12_months,n_runs
PMID 31806543 CT_Summary_SoE.pdf,control,0,0.0,2.0,4.0,7.0,8.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.5,2.0,4.0,7.0,8.0,9.0,2
PMID 31806543 CT_Summary_SoE.pdf,intervention,0,0.0,2.0,4.0,7.0,8.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.5,2.0,4.0,7.0,8.0,9.0,2
PMID 31810797 CT_Summary_SoE.pdf,control,0,0.0,3.0,5.0,8.0,11.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,8.0,11.0,15.0,2
PMID 31810797 CT_Summary_SoE.pdf,intervention,0,0.0,3.0,5.0,8.0,11.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,8.0,11.0,15.0,2
PMID 31820339 CT_Summary_SoE.pdf,control,0,0.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,1.5,3.0,0.0,1.0,1.5,1.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.5,6.5,7.5,9.0,2
PMID 31820339 CT_Summary_SoE.pdf,intervention,0,0.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,1.0,1.5,3.0,0.0,1.0,1.5,1.5,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.5,6.5,7.5,9.0,2
PMID 31821109 a_Summary_SoE.pdf,control,0,0.0,3.0,8.0,16.0,16.0,16.0,1.0,0.5,0.5,0.5,0.5,1.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,2.5,4.0,9.0,18.0,18.0,19.0,2
PMID 31821109 a_Summary_SoE.pdf,intervention,0,0.0,3.0,8.0,18.0,22.0,27.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2.5,4.0,9.0,19.0,23.0,28.5,2
PMID 31924332 CT_Summary_SoE.pdf,control,0,0.0,2.0,4.0,7.0,10.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,19.0,29.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,13.0,26.0,39.0,53.0,2
PMID 31924332 CT_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,8.5,17.5,26.5,35.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,13.5,26.5,39.5,53.5,2
PMID 31935026 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.5,2.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.5,2.5,3.5,4.5,2
PMID 31935026 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.5,2.5,3.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.5,2.5,3.5,4.5,2
PMID 32010577 a_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,9.0,13.0,18.0,2
PMID 32010577 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,9.0,13.0,18.0,2
PMID 32031887 CT_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,1.0,0.0,2.0,3.0,3.0,3.0,2
PMID 32031887 CT_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.5,6.5,9.5,13.5,1.0,1.0,3.5,6.5,9.5,13.5,2
PMID 32058845 a_Summary_SoE.pdf,control,0,0.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.5,2.0,2.0,3.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,11.0,13.0,13.0,14.0,2
PMID 32058845 a_Summary_SoE.pdf,intervention,0,0.0,10.0,10.0,10.0,10.0,10.0,1.0,0.0,0.5,2.0,2.0,3.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,11.0,13.0,13.0,14.0,2
PMID 32073956 a_Summary_SoE.pdf,control,0,0.0,5.0,13.0,26.0,39.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.0,13.0,26.0,39.0,53.0,2
PMID 32073956 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,5.0,7.0,0.5,4.0,5.0,6.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.0,7.0,10.0,13.0,17.0,2
PMID 32145827 a_Summary_SoE.pdf,control,0,0.0,3.0,7.0,12.5,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,1.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,13.0,13.0,14.0,2
PMID 32145827 a_Summary_SoE.pdf,intervention,0,0.0,3.0,7.0,12.5,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,1.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,13.0,13.0,14.0,2
PMID 32145827 a_Summary_SoE.pdf,intervention,1,0.0,3.0,7.0,12.5,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,1.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,13.0,13.0,14.0,2
PMID 32201234 a_Summary_SoE.pdf,control,0,0.0,5.0,13.0,26.0,39.0,52.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,5.0,13.0,26.0,39.0,52.5,2
PMID 32201234 a_Summary_SoE.pdf,intervention,0,0.0,2.0,4.0,7.0,8.0,9.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,2.0,4.0,7.0,9.0,11.0,2
PMID 32201234 a_Summary_SoE.pdf,intervention,1,0.0,2.0,4.0,10.0,17.0,22.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,2.0,4.0,10.0,17.5,22.5,2
PMID 32201234 a_Summary_SoE.pdf,intervention,2,0.0,3.0,7.0,13.0,20.0,26.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.5,3.0,7.0,13.0,20.0,26.5,2
PMID 32213342 a_Summary_SoE.pdf,control,0,0.0,5.0,11.0,17.0,20.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,5.0,11.0,17.0,20.0,24.0,2
PMID 32213342 a_Summary_SoE.pdf,intervention,0,0.0,5.0,11.0,17.0,20.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.0,2.0,2.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,6.0,13.0,19.0,22.0,26.0,2
PMID 32259228 a_Summary_SoE.pdf,control,0,0.0,4.0,9.0,18.0,26.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,18.0,26.0,36.0,2
PMID 32259228 a_Summary_SoE.pdf,intervention,0,0.0,4.0,9.0,18.0,26.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,9.0,18.0,26.0,36.0,2
PMID 32271377 a_Summary_SoE.pdf,control,0,0.0,3.0,7.0,13.5,19.5,26.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,13.5,19.5,26.5,2
PMID 32271377 a_Summary_SoE.pdf,intervention,0,0.0,2.0,4.0,7.0,10.0,13.0,0.5,0.0,1.0,2.0,3.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,9.0,13.0,17.0,2
PMID 32271377 a_Summary_SoE.pdf,intervention,1,0.0,2.0,4.0,7.0,10.0,13.0,0.5,0.0,1.0,2.0,3.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,9.0,13.0,17.0,2
PMID 32294530 CT_Summary_SoE.pdf,control,0,0.0,5.0,13.0,26.0,39.0,53.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,5.0,13.0,26.0,39.0,53.0,2
PMID 32294530 CT_Summary_SoE.pdf,intervention,0,0.0,2.5,5.5,11.0,18.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,2.5,5.5,11.0,18.0,25.0,2
PMID 32294530 CT_Summary_SoE.pdf,intervention,1,0.0,2.5,5.5,11.0,18.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.5,2.0,2.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,13.0,20.0,27.0,2
PMID 32302702 CT_Summary_SoE.pdf,control,0,0.0,5.0,12.0,12.0,12.0,12.0,1.0,0.0,1.0,3.0,5.0,7.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.0,13.0,15.0,17.0,19.0,2
PMID 32302702 CT_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.0,5.0,9.0,13.0,18.0,2
PMID 32302702 CT_Summary_SoE.pdf,intervention,1,0.0,5.0,13.0,17.0,21.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,5.0,13.0,17.0,21.0,26.0,2
PMID 32305093 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
PMID 32305093 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
PMID 32305093 a_Summary_SoE.pdf,intervention,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
PMID 32343890 a_Summary_SoE.pdf,control,0,0.0,1.0,2.0,3.5,4.0,5.0,1.0,0.5,1.0,2.0,2.5,3.5,1.0,0.5,1.0,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,7.0,8.0,10.0,2
PMID 32343890 a_Summary_SoE.pdf,intervention,0,0.0,1.0,2.0,3.5,4.0,5.0,1.0,0.5,1.0,2.0,2.5,3.5,1.0,0.5,1.0,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,7.0,8.0,10.0,2
PMID 32372176 CT_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,1.5,2.5,2.5,2.5,1.5,1.0,2.0,3.0,3.0,3.0,2
PMID 32372176 CT_Summary_SoE.pdf,control,1,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,1
PMID 32372176 CT_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,1.5,2.5,2.5,2.5,1.5,1.0,2.0,3.0,3.0,3.0,2
PMID 32372176 CT_Summary_SoE.pdf,intervention,1,0.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,3.0,1
PMID 32379269 a_Summary_SoE.pdf,control,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2
PMID 32379269 a_Summary_SoE.pdf,intervention,0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2
PMID 32402160 a_Summary_SoE.pdf,control,0,0.0,1.0,2.5,4.5,6.5,9.0,1.0,0.0,1.0,2.0,3.0,4.0,1.0,1.0,1.5,2.5,3.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,9.0,13.0,18.0,2
PMID 32402160 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,9.0,13.0,18.0,2
PMID 32416072 CT a_Summary_SoE.pdf,control,0,0.0,2.0,3.0,4.5,6.0,8.0,1.5,1.0,3.0,5.5,8.0,11.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,11.0,15.0,20.0,2
PMID 32416072 CT a_Summary_SoE.pdf,intervention,0,0.0,2.0,3.0,4.5,6.0,8.0,1.5,1.0,3.0,5.5,8.0,11.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,11.0,15.0,20.0,2
PMID 32416073 CT_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,9.0,13.0,18.0,2
PMID 32416073 CT_Summary_SoE.pdf,control,1,0.0,3.0,7.0,13.0,20.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,13.0,20.0,27.0,2
PMID 32416073 CT_Summary_SoE.pdf,intervention,0,0.0,3.0,7.0,13.0,20.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,13.0,20.0,27.0,2
PMID 32416780 a_Summary_SoE.pdf,control,0,0.0,4.0,9.0,18.0,26.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,11.0,20.0,28.0,38.0,2
PMID 32416780 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,9.0,13.0,18.0,2
PMID 32416780 a_Summary_SoE.pdf,intervention,1,0.0,4.0,9.0,18.0,26.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,11.0,20.0,28.0,38.0,2
PMID 32437507 a_Summary_SoE.pdf,control,0,0.0,2.5,7.0,13.0,20.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.5,7.0,13.0,20.0,27.0,2
PMID 32437507 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,11.0,18.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,11.0,18.0,25.0,2
PMID 32437507 a_Summary_SoE.pdf,intervention,1,0.0,2.5,7.0,13.0,20.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.5,7.0,13.0,20.0,27.0,2
PMID 32459600 a_Summary_SoE.pdf,control,0,0.0,3.5,7.0,10.5,11.0,11.5,1.0,0.0,0.0,0.0,0.5,1.0,0.0,1.5,2.0,3.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,9.0,14.0,15.0,16.0,2
PMID 32459600 a_Summary_SoE.pdf,control,1,0.0,4.0,8.0,12.0,12.0,12.0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,10.0,15.0,16.0,17.0,1
PMID 32459600 a_Summary_SoE.pdf,intervention,0,0.0,1.0,2.0,3.5,4.0,4.5,1.0,0.0,0.5,1.0,1.5,2.0,0.0,3.0,5.5,9.5,9.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,14.0,15.0,16.0,2
PMID 32460997 CT_Summary_SoE.pdf,control,0,0.0,3.0,7.0,10.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,11.5,14.5,18.0,2
PMID 32460997 CT_Summary_SoE.pdf,intervention,0,0.0,10.5,31.0,46.5,46.5,46.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.5,31.0,48.0,51.0,54.5,2
PMID 32460997 CT_Summary_SoE.pdf,intervention,1,0.0,12.0,35.0,35.0,35.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,35.0,38.0,41.0,45.0,1
PMID 32469183 a_Summary_SoE.pdf,control,0,0.0,1.0,2.0,3.0,4.0,4.0,1.0,0.5,0.5,0.5,0.5,1.5,0.0,4.0,5.0,7.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,7.5,10.5,13.5,16.5,2
PMID 32469183 a_Summary_SoE.pdf,intervention,0,0.0,1.5,2.5,4.0,5.5,6.5,1.0,0.0,0.0,0.5,0.5,1.5,0.0,4.0,5.0,6.0,7.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,7.5,10.5,13.5,16.5,2
PMID 32469384 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,6.0,8.0,1.0,5.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,13.0,15.0,17.0,19.0,2
PMID 32469384 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,6.0,8.0,1.0,5.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,13.0,15.0,17.0,19.0,2
PMID 32496902 a_Summary_SoE.pdf,control,0,0.0,6.5,22.0,38.5,57.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,22.0,39.0,57.5,72.5,2
PMID 32496902 a_Summary_SoE.pdf,intervention,0,0.0,6.5,20.5,33.5,52.0,65.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,20.5,34.0,52.5,66.0,2
PMID 32496902 a_Summary_SoE.pdf,intervention,1,0.0,6.5,21.5,41.5,58.5,73.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5,21.5,42.0,59.0,74.0,2
PMID 32496902 a_Summary_SoE.pdf,intervention,2,0.0,9.5,30.5,54.5,69.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5,30.5,55.0,69.5,83.0,2
PMID 32496902 a_Summary_SoE.pdf,intervention,3,0.0,8.0,34.0,50.0,72.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,34.0,51.0,73.0,84.0,1
PMID 32534646 CT_Summary_SoE.pdf,control,0,0.0,2.0,6.0,12.0,19.0,26.0,1.0,1.5,2.5,2.5,2.5,2.5,1.0,0.0,1.5,1.5,1.5,1.5,0.0,0.5,2.0,2.0,2.0,2.0,2.0,4.0,12.0,18.0,25.0,32.0,2
PMID 32534646 CT_Summary_SoE.pdf,intervention,0,0.0,2.0,6.0,12.0,19.0,26.0,1.0,1.5,2.5,2.5,2.5,2.5,1.0,0.0,1.5,1.5,1.5,1.5,0.0,0.5,2.0,2.0,2.0,2.0,2.0,4.0,12.0,18.0,25.0,32.0,2
PMID 32564260 CT_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,9.0,13.0,18.0,2
PMID 32564260 CT_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,9.0,13.0,18.0,2
PMID 32678716 CT_Summary_SoE.pdf,control,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,7.0,11.0,15.0,20.0,2
PMID 32678716 CT_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,9.0,13.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,7.0,11.0,15.0,20.0,2
PMID 32682457 a_Summary_SoE.pdf,control,0,0.0,2.0,6.0,11.0,16.0,22.0,1.0,0.5,1.5,3.5,3.5,5.5,1.0,1.5,2.5,3.5,6.5,8.0,1.0,0.5,0.5,0.5,0.5,0.5,3.0,4.5,10.5,18.5,26.5,36.0,2
PMID 32682457 a_Summary_SoE.pdf,intervention,0,0.0,3.0,7.0,13.0,20.0,27.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,3.0,4.5,8.5,14.5,21.5,28.5,2
PMID 32682484 a_Summary_SoE.pdf,control,0,0.0,8.0,20.0,40.0,60.0,79.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,8.0,20.0,40.0,60.0,79.0,2
PMID 32682484 a_Summary_SoE.pdf,intervention,0,0.0,9.0,22.0,42.0,62.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,9.0,22.0,42.0,62.0,81.0,2
PMID 32706639 a_Summary_SoE.pdf,control,0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,2.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.0,3.0,4.0,5.0,6.0,2
PMID 32706639 a_Summary_SoE.pdf,intervention,0,0.0,2.0,5.0,6.5,7.0,7.0,1.5,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,2.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,8.0,10.0,11.0,2
