filename,intervention_type,pos_idx,screening,1_month,3_months,6_months,9_months,12_months,cycle_length,n_runs,arm_name,intensity_score,pmid,sponsor_binary,Funder,disease_site,Disease Stage,treatment_modality,start_year
PMID 32302702 CT_Summary_SoE.pdf,intervention,0,1.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Arm A (Atezolizumab + Carboplatin + Paclitaxel),1.5,32302702,Industry,INDUSTRY,Thor,Metastatic,Immunotherapy,2015
PMID 32302702 CT_Summary_SoE.pdf,intervention,1,1.0,5.0,13.0,17.0,21.0,26.0,21.0,3,Arm B (Atezolizumab + Carboplatin + nab-Paclitaxel),2.1666666666666665,32302702,Industry,INDUSTRY,Thor,Metastatic,Immunotherapy,2015
PMID 32305093 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2,obinutuzumab-chlorambucil,0.0,32305093,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2015
PMID 32305093 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2,acalabrutinib-obinutuzumab,0.0,32305093,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2015
PMID 32305093 a_Summary_SoE.pdf,intervention,1,0.0,0.0,0.0,0.0,0.0,0.0,28.0,2,acalabrutinib monotherapy,0.0,32305093,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2015
PMID 32343890 a_Summary_SoE.pdf,control,0,2.0,2.0,4.0,7.0,8.0,10.0,28.0,3,Arm B (Investigator's Choice: Enzalutamide or Abiraterone),0.8333333333333334,32343890,Industry,INDUSTRY,GU,Metastatic,Targeted Therapy,2017
PMID 32343890 a_Summary_SoE.pdf,intervention,0,2.0,2.0,4.0,7.0,8.0,10.0,28.0,3,Arm A (Olaparib),0.8333333333333334,32343890,Industry,INDUSTRY,GU,Metastatic,Targeted Therapy,2017
PMID 32372176 CT_Summary_SoE.pdf,control,0,2.0,1.0,2.0,3.0,3.0,3.0,90.0,3,Arm B (Placebo Topical Gel),0.25,32372176,Non-Industry,OTHER,Breast,Non-metastatic,Other,2013
PMID 32372176 CT_Summary_SoE.pdf,control,1,2.0,1.0,2.0,3.0,3.0,3.0,90.0,1,Arm D (Placebo Subcutaneous Pellet),0.25,32372176,Non-Industry,OTHER,Breast,Non-metastatic,Other,2013
PMID 32372176 CT_Summary_SoE.pdf,intervention,0,2.0,1.0,2.0,3.0,3.0,3.0,90.0,3,Arm A (Testosterone Topical Gel),0.25,32372176,Non-Industry,OTHER,Breast,Non-metastatic,Other,2013
PMID 32372176 CT_Summary_SoE.pdf,intervention,1,2.0,1.0,2.0,3.0,3.0,3.0,90.0,1,Arm C (Testosterone Subcutaneous Pellet),0.25,32372176,Non-Industry,OTHER,Breast,Non-metastatic,Other,2013
PMID 32379269 a_Summary_SoE.pdf,control,0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,3,Placebo,0.1666666666666666,32379269,Non-Industry,OTHER,Other,Metastatic,Other,2017
PMID 32379269 a_Summary_SoE.pdf,intervention,0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,3,Olanzapine,0.1666666666666666,32379269,Non-Industry,OTHER,Other,Metastatic,Other,2017
PMID 32402160 a_Summary_SoE.pdf,control,0,2.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Arm B (Sorafenib),1.5,32402160,Industry,INDUSTRY,GI,Metastatic,Immunotherapy,2018
PMID 32402160 a_Summary_SoE.pdf,intervention,0,2.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Arm A (Atezolizumab + Bevacizumab),1.5,32402160,Industry,INDUSTRY,GI,Metastatic,Immunotherapy,2018
PMID 32416072 CT a_Summary_SoE.pdf,control,0,2.0,3.0,7.0,11.0,15.0,20.0,28.0,3,Arm B (Placebo),1.6666666666666667,32416072,Industry,OTHER,GI,Metastatic,Other,2017
PMID 32416072 CT a_Summary_SoE.pdf,intervention,0,2.0,3.0,7.0,11.0,15.0,20.0,28.0,3,Arm A (AG-120 / Ivosidenib),1.6666666666666667,32416072,Industry,OTHER,GI,Metastatic,Other,2017
PMID 32416073 CT_Summary_SoE.pdf,control,0,2.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Control Arm (Docetaxel),1.5,32416073,Industry,INDUSTRY,GI,Metastatic,Immunotherapy,2017
PMID 32416073 CT_Summary_SoE.pdf,control,1,2.0,3.0,7.0,13.0,20.0,27.0,14.0,3,Control Arm (Irinotecan),2.25,32416073,Industry,INDUSTRY,GI,Metastatic,Immunotherapy,2017
PMID 32416073 CT_Summary_SoE.pdf,intervention,0,2.0,3.0,7.0,13.0,20.0,27.0,14.0,3,Investigational Arm (SHR-1210),2.25,32416073,Industry,INDUSTRY,GI,Metastatic,Immunotherapy,2017
PMID 32416780 a_Summary_SoE.pdf,control,0,2.0,5.0,11.0,20.0,28.0,38.0,21.0,3,Arm C (Placebo + Platinum/Gemcitabine),3.1666666666666665,32416780,Industry,INDUSTRY,GU,Metastatic,Immunotherapy,2016
PMID 32416780 a_Summary_SoE.pdf,intervention,0,2.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Arm B (Atezolizumab Monotherapy),1.5,32416780,Industry,INDUSTRY,GU,Metastatic,Immunotherapy,2016
PMID 32416780 a_Summary_SoE.pdf,intervention,1,2.0,5.0,11.0,20.0,28.0,38.0,21.0,3,Arm A (Atezolizumab + Platinum/Gemcitabine),3.1666666666666665,32416780,Industry,INDUSTRY,GU,Metastatic,Immunotherapy,2016
PMID 32437507 a_Summary_SoE.pdf,control,0,2.0,3.0,7.0,13.0,20.0,27.0,14.0,3,Arm B (Bevacizumab Monotherapy),2.25,32437507,Industry,INDUSTRY,CNS,Metastatic,Immunotherapy,2014
PMID 32437507 a_Summary_SoE.pdf,intervention,0,2.0,2.0,5.0,11.0,18.0,25.0,21.0,3,Arm C (Nivolumab + Ipilimumab Combination),2.0833333333333335,32437507,Industry,INDUSTRY,CNS,Metastatic,Immunotherapy,2014
PMID 32437507 a_Summary_SoE.pdf,intervention,1,2.0,3.0,7.0,13.0,20.0,27.0,14.0,3,Arm A (Nivolumab Monotherapy),2.25,32437507,Industry,INDUSTRY,CNS,Metastatic,Immunotherapy,2014
PMID 32459600 a_Summary_SoE.pdf,control,0,1.0,6.0,10.0,14.0,15.0,16.0,28.0,3,Arm B (Idelalisib plus Rituximab),1.3333333333333333,32459600,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2017
PMID 32459600 a_Summary_SoE.pdf,control,1,1.0,6.0,10.0,15.0,16.0,17.0,28.0,1,Arm B (Bendamustine plus Rituximab),1.4166666666666667,32459600,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2017
PMID 32459600 a_Summary_SoE.pdf,intervention,0,1.0,4.0,8.0,14.0,15.0,16.0,28.0,3,Arm A (Acalabrutinib monotherapy),1.3333333333333333,32459600,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2017
PMID 32460997 CT_Summary_SoE.pdf,control,0,1.0,3.0,7.0,13.0,16.0,19.0,14.0,3,Regimen 1 (IV pulse actinomycin-D),1.5833333333333333,32460997,Non-Industry,NETWORK,GYN,"Metastatic, Non-metastatic",Targeted Therapy,2012
PMID 32460997 CT_Summary_SoE.pdf,intervention,0,1.0,12.0,35.0,38.0,41.0,45.0,14.0,1,Regimen 2: IV Methotrexate (5-day regimen),3.75,32460997,Non-Industry,NETWORK,GYN,"Metastatic, Non-metastatic",Targeted Therapy,2012
PMID 32460997 CT_Summary_SoE.pdf,intervention,1,1.0,12.0,35.0,65.0,68.0,71.0,14.0,3,Regimen 2 (IV methotrexate 5-day),5.916666666666667,32460997,Non-Industry,NETWORK,GYN,"Metastatic, Non-metastatic",Targeted Therapy,2012
PMID 32469183 a_Summary_SoE.pdf,control,0,1.0,6.0,8.0,11.0,14.0,17.0,84.0,3,Arm B (Leuprolide Acetate),1.4166666666666667,32469183,Industry,INDUSTRY,GU,Metastatic,Endocrine,2017
PMID 32469183 a_Summary_SoE.pdf,intervention,0,1.0,6.0,8.0,11.0,14.0,17.0,28.0,3,Arm A (Relugolix),1.4166666666666667,32469183,Industry,INDUSTRY,GU,Metastatic,Endocrine,2017
PMID 32469384 a_Summary_SoE.pdf,control,0,2.0,5.0,13.0,15.0,17.0,19.0,42.0,3,Arm B (Sunitinib),1.5833333333333333,32469384,Industry,INDUSTRY,GU,Metastatic,Targeted Therapy,2017
PMID 32469384 a_Summary_SoE.pdf,intervention,0,2.0,5.0,13.0,15.0,17.0,19.0,42.0,3,Arm A (Savolitinib),1.5833333333333333,32469384,Industry,INDUSTRY,GU,Metastatic,Targeted Therapy,2017
PMID 32496902 a_Summary_SoE.pdf,control,0,1.0,7.0,18.0,41.0,62.0,76.0,84.0,3,Very High Risk (VHR) B-ALL (Control Arm),6.333333333333333,32496902,Non-Industry,NIH,Heme,Hematologic,Chemotherapy,2012
PMID 32496902 a_Summary_SoE.pdf,control,1,1.0,7.0,23.0,51.0,73.0,90.0,84.0,1,Very High Risk (VHR) B-ALL - Control Arm,7.5,32496902,Non-Industry,NIH,Heme,Hematologic,Chemotherapy,2012
PMID 32496902 a_Summary_SoE.pdf,intervention,0,1.0,7.0,24.0,43.0,62.0,76.0,84.0,3,High Risk (HR) B-ALL (Arm A/B),6.333333333333333,32496902,Non-Industry,NIH,Heme,Hematologic,Chemotherapy,2012
PMID 32496902 a_Summary_SoE.pdf,intervention,1,1.0,7.0,26.0,53.0,69.0,83.0,84.0,3,Ph-like Dasatinib Arm,6.916666666666667,32496902,Non-Industry,NIH,Heme,Hematologic,Chemotherapy,2012
PMID 32496902 a_Summary_SoE.pdf,intervention,2,1.0,9.5,30.5,55.0,69.5,83.0,84.0,2,Down Syndrome (DS) HR B-ALL,6.916666666666667,32496902,Non-Industry,NIH,Heme,Hematologic,Chemotherapy,2012
PMID 32496902 a_Summary_SoE.pdf,intervention,3,1.0,8.0,34.0,51.0,73.0,84.0,84.0,1,Down Syndrome HR B-ALL Arm,7.0,32496902,Non-Industry,NIH,Heme,Hematologic,Chemotherapy,2012
PMID 32534646 CT_Summary_SoE.pdf,control,0,2.0,4.0,12.0,18.0,25.0,32.0,28.0,3,Arm A (Placebo + Cobimetinib + Vemurafenib),2.6666666666666665,32534646,Industry,INDUSTRY,Skin,Metastatic,Immunotherapy,2017
PMID 32534646 CT_Summary_SoE.pdf,intervention,0,2.0,4.0,12.0,18.0,25.0,32.0,28.0,3,Arm B (Atezolizumab + Cobimetinib + Vemurafenib),2.6666666666666665,32534646,Industry,INDUSTRY,Skin,Metastatic,Immunotherapy,2017
PMID 32564260 CT_Summary_SoE.pdf,control,0,2.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Arm A (Placebo + Herceptin + Docetaxel),1.5,32564260,Industry,INDUSTRY,Breast,Metastatic,Targeted Therapy,2016
PMID 32564260 CT_Summary_SoE.pdf,intervention,0,2.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Arm B (Pertuzumab + Herceptin + Docetaxel),1.5,32564260,Industry,INDUSTRY,Breast,Metastatic,Targeted Therapy,2016
PMID 32678716 CT_Summary_SoE.pdf,control,0,2.0,4.0,7.0,11.0,15.0,20.0,21.0,3,Arm B (Lapatinib + Capecitabine),1.6666666666666667,32678716,Industry,INDUSTRY,Breast,Metastatic,Targeted Therapy,2013
PMID 32678716 CT_Summary_SoE.pdf,intervention,0,2.0,4.0,7.0,11.0,15.0,20.0,21.0,3,Arm A (Neratinib + Capecitabine),1.6666666666666667,32678716,Industry,INDUSTRY,Breast,Metastatic,Targeted Therapy,2013
PMID 32682457 a_Summary_SoE.pdf,control,0,3.0,3.0,9.0,18.0,26.0,36.0,35.0,3,Arm B (S-1 plus Cisplatin),3.0,32682457,Industry,INDUSTRY,GI,Metastatic,Chemotherapy,2014
PMID 32682457 a_Summary_SoE.pdf,intervention,0,3.0,3.0,7.0,13.0,20.0,27.0,14.0,3,Arm A (TAS-118 plus Oxaliplatin),2.25,32682457,Industry,INDUSTRY,GI,Metastatic,Chemotherapy,2014
PMID 32682484 a_Summary_SoE.pdf,control,0,2.0,8.0,20.0,40.0,60.0,79.0,28.0,3,Arm 2: Kd (Carfilzomib and Dexamethasone),6.583333333333333,32682484,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2017
PMID 32682484 a_Summary_SoE.pdf,intervention,0,2.0,9.0,22.0,42.0,62.0,81.0,28.0,3,"Arm 1: KdD (Carfilzomib, Dexamethasone, and Daratumumab)",6.75,32682484,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2017
PMID 32706639 a_Summary_SoE.pdf,control,0,2.0,2.0,3.0,4.0,5.0,6.0,0.0,3,Arm B (Immediate Radical Prostatectomy),0.5,32706639,Non-Industry,OTHER,GU,Non-metastatic,Chemotherapy,2007
PMID 32706639 a_Summary_SoE.pdf,intervention,0,2.0,2.0,5.0,9.0,10.0,11.0,21.0,3,Arm A (Neo-adjuvant Docetaxel + LHRH Agonist + Radical Prostatectomy),0.9166666666666666,32706639,Non-Industry,OTHER,GU,Non-metastatic,Chemotherapy,2007
PMID 32786187 a_Summary_SoE.pdf,control,0,1.0,13.0,31.0,54.0,76.0,100.0,28.0,3,Arm B (Placebo plus Azacitidine),8.333333333333334,32786187,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2017
PMID 32786187 a_Summary_SoE.pdf,intervention,0,1.0,13.0,31.0,54.0,76.0,100.0,28.0,3,Arm A (Venetoclax plus Azacitidine),8.333333333333334,32786187,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2017
PMID 32813610 a_Summary_SoE.pdf,control,0,1.0,5.0,13.0,33.0,48.0,51.0,84.0,3,Arm A (Capizzi MTX - Control),4.25,32813610,Non-Industry,NIH,Heme,Hematologic,Chemotherapy,2007
PMID 32813610 a_Summary_SoE.pdf,control,1,1.0,5.0,13.0,40.0,49.0,52.0,84.0,3,Arm C (High Dose MTX),4.333333333333333,32813610,Non-Industry,NIH,Heme,Hematologic,Chemotherapy,2007
PMID 32813610 a_Summary_SoE.pdf,intervention,0,1.0,5.0,29.0,44.0,66.0,73.0,84.0,3,Arm B (Capizzi MTX + Nelarabine),6.083333333333333,32813610,Non-Industry,NIH,Heme,Hematologic,Chemotherapy,2007
PMID 32813610 a_Summary_SoE.pdf,intervention,1,1.0,5.0,29.0,45.0,67.0,74.0,84.0,3,Arm D (High Dose MTX + Nelarabine),6.166666666666667,32813610,Non-Industry,NIH,Heme,Hematologic,Chemotherapy,2007
PMID 32822286 a_Summary_SoE.pdf,control,0,4.0,5.0,9.0,12.0,15.0,19.0,28.0,3,Physician's Choice: Liposomal Doxorubicin,1.5833333333333333,32822286,Industry,INDUSTRY,GYN,NS,Other,2013
PMID 32822286 a_Summary_SoE.pdf,control,1,4.0,5.0,11.0,20.0,31.0,41.0,28.0,3,Physician's Choice: Paclitaxel,3.4166666666666665,32822286,Industry,INDUSTRY,GYN,NS,Other,2013
PMID 32822286 a_Summary_SoE.pdf,control,2,4.0,13.0,29.0,49.0,69.0,94.0,21.0,3,Physician's Choice: Topotecan,7.833333333333333,32822286,Industry,INDUSTRY,GYN,NS,Other,2013
PMID 32822286 a_Summary_SoE.pdf,intervention,0,4.0,3.0,6.0,9.0,12.0,16.0,28.0,3,MEK162 (Binimetinib),1.3333333333333333,32822286,Industry,INDUSTRY,GYN,NS,Other,2013
PMID 32861273 CT_Summary_SoE.pdf,control,0,2.0,5.0,13.0,26.0,39.0,53.0,21.0,3,Arm B (Placebo + Carboplatin + Paclitaxel),4.416666666666667,32861273,Industry,INDUSTRY,Breast,Metastatic,Targeted Therapy,2014
PMID 32861273 CT_Summary_SoE.pdf,intervention,0,2.0,5.0,13.0,26.0,39.0,53.0,21.0,3,Arm A (Veliparib + Carboplatin + Paclitaxel),4.416666666666667,32861273,Industry,INDUSTRY,Breast,Metastatic,Targeted Therapy,2014
PMID 32880601a_Summary_SoE.pdf,control,0,2.0,4.0,10.0,18.0,26.0,36.0,21.0,3,Arm 3 (Placebo + Chemotherapy),3.0,32880601,Industry,INDUSTRY,GI,Metastatic,Immunotherapy,2015
PMID 32880601a_Summary_SoE.pdf,intervention,0,2.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Arm 1 (Pembrolizumab Monotherapy),1.5,32880601,Industry,INDUSTRY,GI,Metastatic,Immunotherapy,2015
PMID 32880601a_Summary_SoE.pdf,intervention,1,2.0,4.0,10.0,18.0,26.0,36.0,21.0,3,Arm 2 (Pembrolizumab + Chemotherapy),3.0,32880601,Industry,INDUSTRY,GI,Metastatic,Immunotherapy,2015
PMID 32945632 a_Summary_SoE.pdf,control,0,1.0,2.0,4.0,7.0,10.0,14.0,28.0,3,Arm B (Best Supportive Care Alone),1.1666666666666667,32945632,Industry,INDUSTRY,GU,Metastatic,Immunotherapy,2016
PMID 32945632 a_Summary_SoE.pdf,intervention,0,1.0,3.0,7.0,13.0,20.0,27.0,28.0,3,Arm A (Avelumab + Best Supportive Care),2.25,32945632,Industry,INDUSTRY,GU,Metastatic,Immunotherapy,2016
PMID 32954927a_Summary_SoE.pdf,control,0,3.0,3.0,6.0,9.0,10.0,11.0,30.0,3,Arm B (Standard adjuvant endocrine therapy alone),0.9166666666666666,32954927,Industry,INDUSTRY,Breast,Non-metastatic,Targeted Therapy,2017
PMID 32954927a_Summary_SoE.pdf,intervention,0,3.0,3.0,6.0,9.0,10.0,11.0,30.0,3,Arm A (Abemaciclib plus standard adjuvant endocrine therapy),0.9166666666666666,32954927,Industry,INDUSTRY,Breast,Non-metastatic,Targeted Therapy,2017
PMID 32971005 CT_Summary_SoE.pdf,control,0,1.0,4.0,10.0,16.0,19.0,23.0,21.0,3,Standard of Care (SoC) - Cisplatin + Gemcitabine,1.9166666666666667,32971005,Industry,INDUSTRY,GU,Metastatic,Immunotherapy,2015
PMID 32971005 CT_Summary_SoE.pdf,control,1,1.0,6.0,14.0,25.0,28.5,31.5,28.0,2,"Standard of Care (Cisplatin + Gemcitabine, 28-day cycle)",2.625,32971005,Industry,INDUSTRY,GU,Metastatic,Immunotherapy,2015
PMID 32971005 CT_Summary_SoE.pdf,intervention,0,1.0,2.0,4.0,7.0,10.0,13.0,28.0,3,MEDI4736 + tremelimumab combination therapy,1.0833333333333333,32971005,Industry,INDUSTRY,GU,Metastatic,Immunotherapy,2015
PMID 32971005 CT_Summary_SoE.pdf,intervention,1,1.0,2.0,4.0,7.0,10.0,13.0,28.0,2,MEDI4736 monotherapy,1.0833333333333333,32971005,Industry,INDUSTRY,GU,Metastatic,Immunotherapy,2015
PMID 32997907 a_Summary_SoE.pdf,control,0,2.0,4.0,10.0,14.0,16.0,18.0,21.0,3,Arm B (Platinum-based Chemotherapy),1.5,32997907,Industry,INDUSTRY,Thor,Metastatic,Immunotherapy,2015
PMID 32997907 a_Summary_SoE.pdf,control,1,1.0,4.0,9.0,14.0,16.0,18.0,21.0,1,Platinum-based Chemotherapy - Squamous (Control),1.5,32997907,Industry,INDUSTRY,Thor,Metastatic,Immunotherapy,2015
PMID 32997907 a_Summary_SoE.pdf,intervention,0,2.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Arm A (Atezolizumab),1.5,32997907,Industry,INDUSTRY,Thor,Metastatic,Immunotherapy,2015
PMID 33010094 CT_Summary_SoE.pdf,control,0,1.0,0.0,1.0,3.0,4.0,5.0,,1,Arm 3 (Standard Care Control),0.4166666666666667,33010094,Non-Industry,OTHER,Thor,Metastatic,Other,2012
PMID 33010094 CT_Summary_SoE.pdf,control,1,1.0,0.0,1.0,3.0,4.0,6.0,60.0,3,Arm 2 (Placebo Homeopathic Treatment),0.5,33010094,Non-Industry,OTHER,Thor,Metastatic,Other,2012
PMID 33010094 CT_Summary_SoE.pdf,control,2,1.0,0.0,1.0,2.5,4.0,6.0,60.0,2,Arm 2 (Placebo Homeopathic Treatment),0.5,33010094,Non-Industry,OTHER,Thor,Metastatic,Other,2012
PMID 33010094 CT_Summary_SoE.pdf,intervention,0,1.0,0.0,1.0,3.0,4.0,6.0,60.0,3,Arm 1 (Verum Homeopathic Treatment),0.5,33010094,Non-Industry,OTHER,Thor,Metastatic,Other,2012
PMID 33021870 a_Summary_SoE.pdf,control,0,1.0,4.0,7.0,11.0,14.0,18.0,28.0,3,Placebo,1.5,33021870,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2015
PMID 33021870 a_Summary_SoE.pdf,intervention,0,1.0,4.0,7.0,11.0,14.0,18.0,28.0,3,Ixazomib,1.5,33021870,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2015
PMID 33026938 CT_Summary_SoE.pdf,control,0,1.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Docetaxel,1.5,33026938,Industry,INDUSTRY,GI,Metastatic,Immunotherapy,2015
PMID 33026938 CT_Summary_SoE.pdf,control,1,1.0,3.0,7.0,13.0,20.0,27.0,14.0,2,Irinotecan,2.25,33026938,Industry,INDUSTRY,GI,Metastatic,Immunotherapy,2015
PMID 33026938 CT_Summary_SoE.pdf,control,2,1.0,4.0,10.0,19.0,29.0,40.0,28.0,2,Paclitaxel,3.3333333333333335,33026938,Industry,INDUSTRY,GI,Metastatic,Immunotherapy,2015
PMID 33026938 CT_Summary_SoE.pdf,intervention,0,1.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Pembrolizumab (MK-3475),1.5,33026938,Industry,INDUSTRY,GI,Metastatic,Immunotherapy,2015
PMID 33044684 CT_Summary_SoE.pdf,control,0,1.0,4.0,5.0,6.0,7.0,7.0,7.0,3,Rituximab,0.5833333333333334,33044684,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2016
PMID 33044684 CT_Summary_SoE.pdf,intervention,0,1.0,4.0,5.0,6.0,7.0,7.0,7.0,3,ABP 798,0.5833333333333334,33044684,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2016
PMID 33078978 a_Summary_SoE.pdf,control,0,2.0,7.0,17.0,28.0,30.0,31.0,21.0,1,Regimen I (Doxorubicin/Cisplatin/Paclitaxel + G-CSF),2.5833333333333335,33078978,Non-Industry,NETWORK,GYN,Metastatic,Chemotherapy,2003
PMID 33078978 a_Summary_SoE.pdf,intervention,0,2.0,5.0,13.0,21.5,23.0,24.0,21.0,2,Regimen II (Carboplatin/Paclitaxel),2.0,33078978,Non-Industry,NETWORK,GYN,Metastatic,Chemotherapy,2003
PMID 33078978 a_Summary_SoE.pdf,intervention,1,2.0,9.0,23.0,35.0,37.0,38.0,21.0,3,Regimen II (Carboplatin/Paclitaxel),3.1666666666666665,33078978,Non-Industry,NETWORK,GYN,Metastatic,Chemotherapy,2003
PMID 33129376 a_Summary_SoE.pdf,control,0,2.0,7.0,18.0,34.0,44.0,56.0,21.0,3,Arm 2 (Placebo plus Bd),4.666666666666667,33129376,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2016
PMID 33129376 a_Summary_SoE.pdf,intervention,0,2.0,7.0,18.0,34.0,44.0,56.0,21.0,3,Arm 1 (Venetoclax plus Bd),4.666666666666667,33129376,Industry,INDUSTRY,Heme,Hematologic,Targeted Therapy,2016
PMID 33186740 a_Summary_SoE.pdf,control,0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3,Placebo plus fulvestrant,0.0,33186740,Industry,INDUSTRY,Breast,Metastatic,Endocrine,2015
PMID 33186740 a_Summary_SoE.pdf,intervention,0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3,Taselisib plus fulvestrant,0.0,33186740,Industry,INDUSTRY,Breast,Metastatic,Endocrine,2015
PMID 33189178 a_Summary_SoE.pdf,control,0,2.0,9.0,20.0,36.0,47.0,59.0,21.0,3,Vd (Bortezomib + Dexamethasone),4.916666666666667,33189178,Industry,INDUSTRY,GU,NS,Targeted Therapy,2017
PMID 33189178 a_Summary_SoE.pdf,intervention,0,2.0,6.0,14.0,25.0,36.0,47.0,35.0,3,SVd (Selinexor + Bortezomib + Dexamethasone),3.9166666666666665,33189178,Industry,INDUSTRY,GU,NS,Targeted Therapy,2017
PMID 33194700 CT a_Summary_SoE.pdf,control,0,2.0,2.0,4.0,7.0,10.0,14.0,28.0,3,Arm B (Erlotinib + Best Supportive Care),1.1666666666666667,33194700,Industry,INDUSTRY,Thor,Metastatic,Targeted Therapy,2014
PMID 33194700 CT a_Summary_SoE.pdf,intervention,0,2.0,2.0,4.0,7.0,10.0,14.0,28.0,3,Arm A (LY2835219 + Best Supportive Care),1.1666666666666667,33194700,Industry,INDUSTRY,Thor,Metastatic,Targeted Therapy,2014
PMID 33197226 a_Summary_SoE.pdf,control,0,2.0,3.0,7.0,12.0,16.0,20.0,21.0,3,Best Supportive Care (BSC) Only,1.6666666666666667,33197226,Industry,INDUSTRY,GI,Metastatic,Immunotherapy,2015
PMID 33197226 a_Summary_SoE.pdf,control,1,2.0,3.0,7.0,14.0,20.0,27.0,14.0,3,Chemotherapy Maintenance (Oxaliplatin + 5-FU),2.25,33197226,Industry,INDUSTRY,GI,Metastatic,Immunotherapy,2015
PMID 33197226 a_Summary_SoE.pdf,intervention,0,2.0,3.0,7.0,14.0,20.0,27.0,14.0,3,Avelumab Maintenance,2.25,33197226,Industry,INDUSTRY,GI,Metastatic,Immunotherapy,2015
PMID 33207094 a_Summary_SoE.pdf,control,0,1.0,4.0,6.0,9.0,12.0,16.0,28.0,3,Arm B (Crizotinib),1.3333333333333333,33207094,Industry,INDUSTRY,Thor,Metastatic,Targeted Therapy,2017
PMID 33207094 a_Summary_SoE.pdf,intervention,0,1.0,4.0,6.0,9.0,12.0,16.0,28.0,3,Arm A (Lorlatinib),1.3333333333333333,33207094,Industry,INDUSTRY,Thor,Metastatic,Targeted Therapy,2017
PMID 33231285 a_Summary_SoE.pdf,control,0,1.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Standard of Care (SOC) Platinum-based Chemotherapy,1.5,33231285,Industry,INDUSTRY,Thor,Metastatic,Immunotherapy,2016
PMID 33231285 a_Summary_SoE.pdf,intervention,0,1.0,2.0,5.0,9.0,13.0,18.0,21.0,3,Pembrolizumab (MK-3475),1.5,33231285,Industry,INDUSTRY,Thor,Metastatic,Immunotherapy,2016
PMID 33278935 a_Summary_SoE.pdf,control,0,2.0,4.0,10.0,21.0,30.0,42.0,28.0,3,Arm B (Placebo + Chemotherapy),3.5,33278935,Industry,INDUSTRY,Breast,Metastatic,Immunotherapy,2016
PMID 33278935 a_Summary_SoE.pdf,intervention,0,2.0,4.0,10.0,21.0,30.0,42.0,28.0,3,Arm A (Pembrolizumab + Chemotherapy),3.5,33278935,Industry,INDUSTRY,Breast,Metastatic,Immunotherapy,2016
PMID 33357420 CT_Summary_SoE.pdf,control,0,2.0,2.0,6.0,15.0,23.0,28.0,21.0,3,Arm A (Perjeta IV + Herceptin IV + Chemotherapy),2.3333333333333335,33357420,Industry,INDUSTRY,Breast,Non-metastatic,Targeted Therapy,2018
PMID 33357420 CT_Summary_SoE.pdf,intervention,0,2.0,2.0,6.0,15.0,23.0,28.0,21.0,3,Arm B (FDC SC + Chemotherapy),2.3333333333333335,33357420,Industry,INDUSTRY,Breast,Non-metastatic,Targeted Therapy,2018
PMID 33369355 a_Summary_SoE.pdf,control,0,1.0,5.0,11.0,17.0,24.0,31.0,28.0,3,Arm B (Placebo + BSC),2.5833333333333335,33369355,Industry,INDUSTRY,Heme,Hematologic,Chemotherapy,2013
PMID 33369355 a_Summary_SoE.pdf,intervention,0,1.0,5.0,11.0,17.0,24.0,31.0,28.0,3,Arm A (Oral Azacitidine + BSC),2.5833333333333335,33369355,Industry,INDUSTRY,Heme,Hematologic,Chemotherapy,2013
