filename,nct,pos_idx,arm_name,tt_12mo,original_label,ctgov_label,ctgov_type,ctgov_label_text,confidence,match_status,n_pipeline_arms,n_ctgov_arms,label_flipped
PMID 32822286 a_Summary_SoE.pdf,NCT01849874,0,MEK162 (Binimetinib),16.0,intervention,intervention,EXPERIMENTAL,MEK162,0.0,count_mismatch,4,2,False
PMID 32861273 CT_Summary_SoE.pdf,NCT02163694,0,Arm B (Placebo + Carboplatin + Paclitaxel),53.0,control,control,ACTIVE_COMPARATOR,Veliparib Placebo with Carboplatin and Paclitaxel,0.786,confident_2arm,2,2,False
PMID 32861273 CT_Summary_SoE.pdf,NCT02163694,0,Arm A (Veliparib + Carboplatin + Paclitaxel),53.0,intervention,intervention,EXPERIMENTAL,Veliparib with Carboplatin and Paclitaxel,1.0,confident_2arm,2,2,False
PMID 32880601a_Summary_SoE.pdf,NCT02494583,0,Arm 3 (Placebo + Chemotherapy),36.0,control,control,PLACEBO_COMPARATOR,Placebo + SOC Chemotherapy (SOC),0.4,uncertain,3,3,False
PMID 32880601a_Summary_SoE.pdf,NCT02494583,0,Arm 1 (Pembrolizumab Monotherapy),18.0,intervention,intervention,EXPERIMENTAL,Pembrolizumab Monotherapy (Pembro Mono),0.6,confident,3,3,False
PMID 32880601a_Summary_SoE.pdf,NCT02494583,1,Arm 2 (Pembrolizumab + Chemotherapy),36.0,intervention,intervention,EXPERIMENTAL,Pembrolizumab + SOC Chemotherapy (Pembro Combo),0.267,uncertain,3,3,False
PMID 32945632 a_Summary_SoE.pdf,NCT02603432,0,Arm B (Best Supportive Care Alone),14.0,control,intervention,OTHER,Arm B,0.5,confident_2arm,2,2,True
PMID 32945632 a_Summary_SoE.pdf,NCT02603432,0,Arm A (Avelumab + Best Supportive Care),27.0,intervention,intervention,EXPERIMENTAL,Arm A,1.0,confident_2arm,2,2,False
PMID 32954927a_Summary_SoE.pdf,NCT03155997,0,Arm B (Standard adjuvant endocrine therapy alone),11.0,control,control,OTHER,Endocrine Therapy,0.5,confident_2arm,2,2,False
PMID 32954927a_Summary_SoE.pdf,NCT03155997,0,Arm A (Abemaciclib plus standard adjuvant endocrine therapy),11.0,intervention,intervention,EXPERIMENTAL,150 mg Abemaciclib + Endocrine Therapy,1.0,confident_2arm,2,2,False
PMID 32971005 CT_Summary_SoE.pdf,NCT02516241,0,Standard of Care (SoC) - Cisplatin + Gemcitabine,23.0,control,control,ACTIVE_COMPARATOR,Standard of Care,0.467,count_mismatch,4,3,False
PMID 32971005 CT_Summary_SoE.pdf,NCT02516241,1,"Standard of Care (Cisplatin + Gemcitabine, 28-day cycle)",31.5,control,control,,,0.0,count_mismatch_leftover,4,3,False
PMID 32971005 CT_Summary_SoE.pdf,NCT02516241,0,MEDI4736 + tremelimumab combination therapy,13.0,intervention,intervention,EXPERIMENTAL,Combination Therapy,0.425,count_mismatch,4,3,False
PMID 32971005 CT_Summary_SoE.pdf,NCT02516241,1,MEDI4736 monotherapy,13.0,intervention,intervention,EXPERIMENTAL,Monotherapy,0.05,count_mismatch,4,3,False
PMID 32997907 a_Summary_SoE.pdf,NCT02409342,0,Arm B (Platinum-based Chemotherapy),18.0,control,control,ACTIVE_COMPARATOR,(Carboplatin/ Cisplatin) + (Pemetrexed/ Gemcitabine),0.0,count_mismatch,3,2,False
PMID 32997907 a_Summary_SoE.pdf,NCT02409342,1,Platinum-based Chemotherapy - Squamous (Control),18.0,control,control,,,0.0,count_mismatch_leftover,3,2,False
PMID 32997907 a_Summary_SoE.pdf,NCT02409342,0,Arm A (Atezolizumab),18.0,intervention,intervention,EXPERIMENTAL,Atezolizumab,0.175,count_mismatch,3,2,False
PMID 33010094 CT_Summary_SoE.pdf,NCT01509612,0,Arm 2 (Placebo Homeopathic Treatment),6.0,control,control,ACTIVE_COMPARATOR,Additive homeopathy in cancer patients,0.0,count_mismatch,4,3,False
PMID 33010094 CT_Summary_SoE.pdf,NCT01509612,1,Arm 3 (Standard Care Control),5.0,control,control,NO_INTERVENTION,No intervention,0.0,count_mismatch,4,3,False
PMID 33010094 CT_Summary_SoE.pdf,NCT01509612,0,Arm 1 (Verum Homeopathic Treatment),6.0,intervention,intervention,,,0.0,count_mismatch_leftover,4,3,False
PMID 33010094 CT_Summary_SoE.pdf,NCT01509612,1,Arm 2 (Placebo Homeopathic Treatment),6.0,intervention,control,PLACEBO_COMPARATOR,Additive homeopathic placebo globules,0.55,count_mismatch,4,3,True
PMID 33021870 a_Summary_SoE.pdf,NCT02312258,0,Placebo,18.0,control,control,PLACEBO_COMPARATOR,Placebo,1.0,confident_2arm,2,2,False
PMID 33021870 a_Summary_SoE.pdf,NCT02312258,0,Ixazomib,18.0,intervention,intervention,EXPERIMENTAL,Ixazomib,1.0,confident_2arm,2,2,False
PMID 33026938 CT_Summary_SoE.pdf,NCT02564263,0,Docetaxel,18.0,control,control,ACTIVE_COMPARATOR,Chemotherapy,0.1,count_mismatch,4,2,False
PMID 33026938 CT_Summary_SoE.pdf,NCT02564263,1,Irinotecan,27.0,control,control,,,0.0,count_mismatch_leftover,4,2,False
PMID 33026938 CT_Summary_SoE.pdf,NCT02564263,2,Paclitaxel,40.0,control,control,,,0.0,count_mismatch_leftover,4,2,False
PMID 33026938 CT_Summary_SoE.pdf,NCT02564263,0,Pembrolizumab (MK-3475),18.0,intervention,intervention,EXPERIMENTAL,Pembrolizumab,0.8,count_mismatch,4,2,False
PMID 33044684 CT_Summary_SoE.pdf,NCT02747043,0,Rituximab,7.0,control,control,ACTIVE_COMPARATOR,Rituximab,1.0,confident_2arm,2,2,False
PMID 33044684 CT_Summary_SoE.pdf,NCT02747043,0,ABP 798,7.0,intervention,intervention,EXPERIMENTAL,ABP 798,0.7,confident_2arm,2,2,False
PMID 33078978 a_Summary_SoE.pdf,NCT00063999,0,Regimen II (Carboplatin/Paclitaxel),24.0,control,intervention,EXPERIMENTAL,"Arm II (paclitaxel, carboplatin)",0.3,count_mismatch,3,2,True
PMID 33078978 a_Summary_SoE.pdf,NCT00063999,0,Regimen II (Carboplatin/Paclitaxel),38.0,intervention,intervention,,,0.0,count_mismatch_leftover,3,2,False
PMID 33078978 a_Summary_SoE.pdf,NCT00063999,1,Regimen I (Doxorubicin/Cisplatin/Paclitaxel + G-CSF),31.0,intervention,control,ACTIVE_COMPARATOR,"Arm I (doxorubicin hydrochloride, cisplatin, paclitaxel)",0.345,count_mismatch,3,2,True
PMID 33129376 a_Summary_SoE.pdf,NCT02755597,0,Arm 2 (Placebo plus Bd),56.0,control,control,PLACEBO_COMPARATOR,Placebo + Bortezomib and Dexamethasone,0.5,confident_2arm,2,2,False
PMID 33129376 a_Summary_SoE.pdf,NCT02755597,0,Arm 1 (Venetoclax plus Bd),56.0,intervention,intervention,EXPERIMENTAL,Venetoclax + Bortezomib and Dexamethasone,0.5,confident_2arm,2,2,False
PMID 33186740 a_Summary_SoE.pdf,NCT02340221,0,Placebo plus fulvestrant,0.0,control,control,PLACEBO_COMPARATOR,Placebo + Fulvestrant,1.0,confident_2arm,2,2,False
PMID 33186740 a_Summary_SoE.pdf,NCT02340221,0,Taselisib plus fulvestrant,0.0,intervention,intervention,EXPERIMENTAL,Taselisib + Fulvestrant,1.0,confident_2arm,2,2,False
PMID 33189178 a_Summary_SoE.pdf,NCT03110562,0,Vd (Bortezomib + Dexamethasone),59.0,control,intervention,EXPERIMENTAL,Vd Arm: Bortezomib + Dexamethasone,0.657,count_mismatch,2,4,True
PMID 33189178 a_Summary_SoE.pdf,NCT03110562,0,SVd (Selinexor + Bortezomib + Dexamethasone),47.0,intervention,intervention,EXPERIMENTAL,SVd Arm: Selinexor + Bortezomib + Dexamethasone,0.689,count_mismatch,2,4,False
PMID 33194700 CT a_Summary_SoE.pdf,NCT02152631,0,Arm B (Erlotinib + Best Supportive Care),14.0,control,control,ACTIVE_COMPARATOR,Erlotinib,0.6,confident_2arm,2,2,False
PMID 33194700 CT a_Summary_SoE.pdf,NCT02152631,0,Arm A (LY2835219 + Best Supportive Care),14.0,intervention,intervention,EXPERIMENTAL,Abemaciclib,0.5,confident_2arm,2,2,False
PMID 33197226 a_Summary_SoE.pdf,NCT02625610,0,Best Supportive Care (BSC) Only,20.0,control,control,,,0.0,count_mismatch_leftover,3,2,False
PMID 33197226 a_Summary_SoE.pdf,NCT02625610,1,Chemotherapy Maintenance (Oxaliplatin + 5-FU),27.0,control,intervention,EXPERIMENTAL,Chemotherapy + Best Supportive Care (BSC),0.212,count_mismatch,3,2,True
PMID 33197226 a_Summary_SoE.pdf,NCT02625610,0,Avelumab Maintenance,27.0,intervention,intervention,EXPERIMENTAL,Avelumab,0.55,count_mismatch,3,2,False
PMID 33207094 a_Summary_SoE.pdf,NCT03052608,0,Arm B (Crizotinib),16.0,control,control,ACTIVE_COMPARATOR,Crizotinib,1.0,confident_2arm,2,2,False
PMID 33207094 a_Summary_SoE.pdf,NCT03052608,0,Arm A (Lorlatinib),16.0,intervention,intervention,EXPERIMENTAL,Lorlatinib,1.0,confident_2arm,2,2,False
PMID 33231285 a_Summary_SoE.pdf,NCT03850444,0,Standard of Care (SOC) Platinum-based Chemotherapy,18.0,control,control,ACTIVE_COMPARATOR,SOC Treatment,0.5,confident_2arm,2,2,False
PMID 33231285 a_Summary_SoE.pdf,NCT03850444,0,Pembrolizumab (MK-3475),18.0,intervention,intervention,EXPERIMENTAL,Pembrolizumab,1.0,confident_2arm,2,2,False
PMID 33278935 a_Summary_SoE.pdf,NCT02819518,0,Arm B (Placebo + Chemotherapy),42.0,control,control,ACTIVE_COMPARATOR,Part 2: Placebo + Chemotherapy,0.1,count_mismatch,2,5,False
PMID 33278935 a_Summary_SoE.pdf,NCT02819518,0,Arm A (Pembrolizumab + Chemotherapy),42.0,intervention,intervention,EXPERIMENTAL,Part 1: Pembrolizumab + Paclitaxel,0.175,count_mismatch,2,5,False
PMID 33357420 CT_Summary_SoE.pdf,NCT03493854,0,Arm A (Perjeta IV + Herceptin IV + Chemotherapy),28.0,control,control,ACTIVE_COMPARATOR,Arm A: Pertuzumab IV + Trastuzumab IV + Chemotherapy,0.5,confident_2arm,2,2,False
PMID 33357420 CT_Summary_SoE.pdf,NCT03493854,0,Arm B (FDC SC + Chemotherapy),28.0,intervention,intervention,EXPERIMENTAL,Arm B: FDC of Pertuzumab and Trastuzumab SC + Chemotherapy,0.5,confident_2arm,2,2,False
PMID 33369355 a_Summary_SoE.pdf,NCT01757535,0,Arm B (Placebo + BSC),31.0,control,control,PLACEBO_COMPARATOR,Placebo,0.833,confident_2arm,2,2,False
PMID 33369355 a_Summary_SoE.pdf,NCT01757535,0,Arm A (Oral Azacitidine + BSC),31.0,intervention,intervention,EXPERIMENTAL,Oral Azacitidine,0.75,confident_2arm,2,2,False
PMID 33476593 a_Summary_SoE.pdf,NCT03215706,0,Arm B (Platinum Doublet Chemotherapy),18.0,control,control,ACTIVE_COMPARATOR,Module B,0.5,confident_2arm,2,2,False
PMID 33476593 a_Summary_SoE.pdf,NCT03215706,0,Arm A (Nivolumab + Ipilimumab + Platinum Doublet Chemotherapy),18.0,intervention,intervention,EXPERIMENTAL,Module A,0.5,confident_2arm,2,2,False
PMID 33480963 a_Summary_SoE.pdf,NCT02492711,0,Arm B (Trastuzumab plus Chemotherapy),36.0,control,control,ACTIVE_COMPARATOR,Trastuzumab plus chemotherapy,0.371,count_mismatch,2,3,False
PMID 33480963 a_Summary_SoE.pdf,NCT02492711,0,Arm A (Margetuximab plus Chemotherapy),36.0,intervention,intervention,EXPERIMENTAL,Margetuximab plus chemotherapy,0.371,count_mismatch,2,3,False
PMID 33485464 a_Summary_SoE.pdf,NCT02899299,0,Arm B (Pemetrexed + Cisplatin/Carboplatin),15.0,control,control,ACTIVE_COMPARATOR,Pemetrexed and Cisplatin (or Carboplatin),1.0,confident_2arm,2,2,False
PMID 33485464 a_Summary_SoE.pdf,NCT02899299,0,Arm A (Nivolumab + Ipilimumab),27.0,intervention,intervention,EXPERIMENTAL,Nivolumab and Ipilimumab,1.0,confident_2arm,2,2,False
PMID 33513313 a_Summary_SoE.pdf,NCT03302234,0,Arm 2 (Pembrolizumab + Placebo),21.0,control,control,ACTIVE_COMPARATOR,Pembrolizumab + Placebo,1.0,confident_2arm,2,2,False
PMID 33513313 a_Summary_SoE.pdf,NCT03302234,0,Arm 1 (Pembrolizumab + Ipilimumab),21.0,intervention,intervention,EXPERIMENTAL,Pembrolizumab + Ipilimumab,1.0,confident_2arm,2,2,False
PMID 33539945 CT_Summary_SoE.pdf,NCT02436668,0,Arm B (Placebo in combination with nab-paclitaxel and gemcitabine),40.0,control,control,PLACEBO_COMPARATOR,Placebo,0.923,confident_2arm,2,2,False
PMID 33539945 CT_Summary_SoE.pdf,NCT02436668,0,Arm A (Ibrutinib in combination with nab-paclitaxel and gemcitabine),40.0,intervention,control,ACTIVE_COMPARATOR,Ibrutinib,0.909,confident_2arm,2,2,True
PMID 33555926 a_Summary_SoE.pdf,NCT02923921,0,Arm 2 (FOLFOX alone),17.0,control,control,ACTIVE_COMPARATOR,FOLFOX,0.7,confident_2arm,2,2,False
PMID 33555926 a_Summary_SoE.pdf,NCT02923921,0,Arm 1 (AM0010 + FOLFOX),24.0,intervention,intervention,EXPERIMENTAL,Pegilodecakin + FOLFOX,0.5,confident_2arm,2,2,False
PMID 33577358 a_Summary_SoE.pdf,NCT02545504,0,Arm B (Placebo + mFOLFOX6),29.0,control,control,PLACEBO_COMPARATOR,Placebo,0.5,confident_2arm,2,2,False
PMID 33577358 a_Summary_SoE.pdf,NCT02545504,0,Arm A (GS-5745 + mFOLFOX6),29.0,intervention,intervention,EXPERIMENTAL,Andecaliximab,0.5,confident_2arm,2,2,False
PMID 33577729 a_Summary_SoE.pdf,NCT03474107,0,"Arm B (Chemotherapy: Docetaxel, Paclitaxel, or Vinflunine)",20.0,control,control,ACTIVE_COMPARATOR,Arm B: Chemotherapy,0.618,count_mismatch,2,3,False
PMID 33577729 a_Summary_SoE.pdf,NCT03474107,0,Arm A (Enfortumab Vedotin),40.0,intervention,intervention,EXPERIMENTAL,Arm A: Enfortumab Vedotin 1.25 mg/kg,0.8,count_mismatch,2,3,False
PMID 33616314 a_Summary_SoE.pdf,NCT02811861,0,Arm C (Sunitinib),26.0,control,control,ACTIVE_COMPARATOR,Sunitinib 50 mg,1.0,confident,3,3,False
PMID 33616314 a_Summary_SoE.pdf,NCT02811861,0,Arm A (Lenvatinib + Everolimus),26.0,intervention,intervention,EXPERIMENTAL,Lenvatinib 18 mg plus Everolimus 5 mg,1.0,confident,3,3,False
PMID 33616314 a_Summary_SoE.pdf,NCT02811861,1,Arm B (Lenvatinib + Pembrolizumab),26.0,intervention,intervention,EXPERIMENTAL,Lenvatinib 20 mg plus Pembrolizumab 200 mg,1.0,confident,3,3,False
PMID 33621109 a_Summary_SoE.pdf,NCT02285062,0,Placebo-R-CHOP (Placebo + R-CHOP),18.0,control,control,ACTIVE_COMPARATOR,R-CHOP,0.5,confident_2arm,2,2,False
PMID 33621109 a_Summary_SoE.pdf,NCT02285062,0,R2-CHOP (Lenalidomide + R-CHOP),18.0,intervention,intervention,EXPERIMENTAL,R2-CHOP,0.5,confident_2arm,2,2,False
PMID 33631112 CT_Summary_SoE.pdf,NCT02301156,0,Arm B (Ibrutinib),10.0,control,control,ACTIVE_COMPARATOR,Ibrutinib,1.0,confident_2arm,2,2,False
PMID 33631112 CT_Summary_SoE.pdf,NCT02301156,0,Arm A (Ublituximab + Ibrutinib),12.0,intervention,intervention,EXPERIMENTAL,Ublituximab + Ibrutinib,1.0,confident_2arm,2,2,False
PMID 33651090 a_Summary_SoE.pdf,NCT02101853,0,Arm A (HR/IR Control - Chemotherapy),35.0,control,control,ACTIVE_COMPARATOR,Arm A (HR and IR control),0.0,uncertain,4,4,False
PMID 33651090 a_Summary_SoE.pdf,NCT02101853,1,Arm C (LR Control - Chemotherapy),93.0,control,control,ACTIVE_COMPARATOR,Arm C (LR control),0.0,uncertain,4,4,False
PMID 33651090 a_Summary_SoE.pdf,NCT02101853,0,Arm B (HR/IR Experimental - Blinatumomab),41.0,intervention,intervention,EXPERIMENTAL,Arm B (HR and IR blinatumomab),0.15,uncertain,4,4,False
PMID 33651090 a_Summary_SoE.pdf,NCT02101853,1,Arm D (LR Experimental - Blinatumomab),115.0,intervention,intervention,EXPERIMENTAL,Arm D (LR blinatumomab),0.081,uncertain,4,4,False
PMID 33651091 a_Summary_SoE.pdf,NCT02393859,0,Arm 2A (HC3 Chemotherapy),13.0,control,control,ACTIVE_COMPARATOR,High Risk Consolidation 3 (HC3) Chemotherapy,0.5,confident_2arm,2,2,False
PMID 33651091 a_Summary_SoE.pdf,NCT02393859,0,Arm 1A (Blinatumomab),14.0,intervention,intervention,EXPERIMENTAL,Blinatumomab,1.0,confident_2arm,2,2,False
PMID 33657295 a_Summary_SoE.pdf,NCT03141177,0,Arm C (Sunitinib),18.0,control,control,ACTIVE_COMPARATOR,Monotherapy,1.0,confident,3,3,False
PMID 33657295 a_Summary_SoE.pdf,NCT03141177,0,Arm B (Nivolumab + Ipilimumab + Cabozantinib),25.0,intervention,intervention,EXPERIMENTAL,Triplet,0.3,uncertain,3,3,False
PMID 33657295 a_Summary_SoE.pdf,NCT03141177,1,Arm A (Nivolumab + Cabozantinib),27.0,intervention,intervention,EXPERIMENTAL,Doublet,0.857,confident,3,3,False
PMID 33667670 CT_Summary_SoE.pdf,NCT02631876,0,Arm 2 (Investigator's Choice - Paclitaxel),56.0,control,intervention,EXPERIMENTAL,Investigator's Choice (IC) Chemotherapy,0.5,confident_2arm,2,2,True
PMID 33667670 CT_Summary_SoE.pdf,NCT02631876,0,Arm 1 (Mirvetuximab Soravtansine),41.0,intervention,intervention,EXPERIMENTAL,Mirvetuximab Soravtansine,0.7,confident_2arm,2,2,False
PMID 33676601 CT_Summary_SoE.pdf,NCT02555657,0,TPC Arm (Capecitabine),18.0,control,control,,,0.0,count_mismatch_leftover,4,2,False
PMID 33676601 CT_Summary_SoE.pdf,NCT02555657,1,TPC Arm (Gemcitabine or Eribulin),36.0,control,control,ACTIVE_COMPARATOR,Chemotherapy,0.229,count_mismatch,4,2,False
PMID 33676601 CT_Summary_SoE.pdf,NCT02555657,2,TPC Arm (Vinorelbine),53.0,control,control,,,0.0,count_mismatch_leftover,4,2,False
PMID 33676601 CT_Summary_SoE.pdf,NCT02555657,0,Pembrolizumab Arm,18.0,intervention,intervention,EXPERIMENTAL,Pembrolizumab,0.8,count_mismatch,4,2,False
PMID 33683919 a_Summary_SoE.pdf,NCT02538666,0,Arm C (Placebo),30.0,control,control,PLACEBO_COMPARATOR,Placebo,1.0,confident,3,3,False
PMID 33683919 a_Summary_SoE.pdf,NCT02538666,0,Arm B (Nivolumab + Ipilimumab),29.0,intervention,intervention,EXPERIMENTAL,Nivolumab and ipilimumab combination therapy,0.857,confident,3,3,False
PMID 33683919 a_Summary_SoE.pdf,NCT02538666,1,Arm A (Nivolumab monotherapy),30.0,intervention,intervention,EXPERIMENTAL,Nivolumab monotherapy,1.0,confident,3,3,False
PMID 33721560 CT_Summary_SoE.pdf,NCT02450331,0,Arm B (Observation),10.0,control,control,NO_INTERVENTION,Observation,0.7,confident_2arm,2,2,False
PMID 33721560 CT_Summary_SoE.pdf,NCT02450331,0,Arm A (Atezolizumab),18.0,intervention,intervention,EXPERIMENTAL,Atezolizumab,1.0,confident_2arm,2,2,False
PMID 33739848 a_Summary_SoE.pdf,NCT00769379,0,Group 1 (Radiation Therapy alone),28.0,control,intervention,EXPERIMENTAL,Arm I (standard WBI),0.5,confident_2arm,2,2,True
PMID 33739848 a_Summary_SoE.pdf,NCT00769379,0,Group 2 (Radiation Therapy + Trastuzumab),28.0,intervention,intervention,EXPERIMENTAL,"Arm II (WBI, trastuzumab)",0.5,confident_2arm,2,2,False
PMID 33764805 a_Summary_SoE.pdf,NCT01566695,0,Arm B (Placebo + Best Supportive Care),30.0,control,control,PLACEBO_COMPARATOR,Placebo,0.667,confident_2arm,2,2,False
PMID 33764805 a_Summary_SoE.pdf,NCT01566695,0,Arm A (Oral Azacitidine + Best Supportive Care),30.0,intervention,intervention,EXPERIMENTAL,Oral Azacitidine,0.571,confident_2arm,2,2,False
PMID 33789008 a_Summary_SoE.pdf,NCT02743494,0,Arm B (Placebo),18.0,control,control,PLACEBO_COMPARATOR,Placebo,1.0,confident_2arm,2,2,False
PMID 33789008 a_Summary_SoE.pdf,NCT02743494,0,Arm A (Nivolumab),18.0,intervention,intervention,EXPERIMENTAL,Nivolumab,1.0,confident_2arm,2,2,False
PMID 33792623a_Summary_SoE.pdf,NCT03594747,0,Arm C (Paclitaxel + Carboplatin),14.0,control,control,ACTIVE_COMPARATOR,Paclitaxel + Carboplatin,1.0,confident,3,3,False
PMID 33792623a_Summary_SoE.pdf,NCT03594747,0,Arm A (Tislelizumab + Paclitaxel + Carboplatin),18.0,intervention,intervention,EXPERIMENTAL,Tislelizumab + Paclitaxel + Carboplatin,1.0,confident,3,3,False
PMID 33792623a_Summary_SoE.pdf,NCT03594747,1,Arm B (Tislelizumab + nab-paclitaxel + Carboplatin),30.0,intervention,intervention,EXPERIMENTAL,Tislelizumab + Nab-paclitaxel + Carboplatin,1.0,confident,3,3,False
PMID 33793299 a_Summary_SoE.pdf,NCT01864746,0,Arm B (Placebo + Endocrine Therapy),15.0,control,control,PLACEBO_COMPARATOR,Placebo,0.833,confident_2arm,2,2,False
PMID 33793299 a_Summary_SoE.pdf,NCT01864746,0,Arm A (Palbociclib + Endocrine Therapy),15.0,intervention,intervention,EXPERIMENTAL,Palbociclib,0.75,confident_2arm,2,2,False
PMID 33794205 CT_Summary_SoE.pdf,NCT02952586,0,Arm B (Placebo + SOC CRT),57.0,control,control,PLACEBO_COMPARATOR,Placebo + SOC CRT,0.857,confident_2arm,2,2,False
PMID 33794205 CT_Summary_SoE.pdf,NCT02952586,0,Arm A (Avelumab + SOC CRT),57.0,intervention,intervention,EXPERIMENTAL,Avelumab + SOC Chemoradiation Therapy,0.6,confident_2arm,2,2,False
PMID 33821899a_Summary_SoE.pdf,NCT01150045,0,Arm A (12 cycles FOLFOX + Placebo),11.0,control,control,ACTIVE_COMPARATOR,Arm A - FOLFOX and placebo (12 treatments),0.153,count_mismatch,5,4,False
PMID 33821899a_Summary_SoE.pdf,NCT01150045,1,Arm A (12 cycles of FOLFOX + placebo daily),15.5,control,control,ACTIVE_COMPARATOR,Arm C - FOLFOX and placebo (6 treatments),0.153,count_mismatch,5,4,False
PMID 33821899a_Summary_SoE.pdf,NCT01150045,0,Arm C (6 cycles FOLFOX + Placebo),10.0,intervention,intervention,,,0.0,count_mismatch_leftover,5,4,False
PMID 33821899a_Summary_SoE.pdf,NCT01150045,1,Arm D (6 cycles FOLFOX + Celecoxib),15.0,intervention,intervention,EXPERIMENTAL,Arm B - FOLFOX and celecoxib (12 treatments),0.0,count_mismatch,5,4,False
PMID 33821899a_Summary_SoE.pdf,NCT01150045,2,Arm B (12 cycles FOLFOX + Celecoxib),14.0,intervention,intervention,EXPERIMENTAL,Arm D - FOLFOX and celecoxib (6 treatments),0.0,count_mismatch,5,4,False
PMID 33848462 CT_Summary_SoE.pdf,NCT02367040,0,Arm B (Placebo + Rituximab),42.0,control,control,PLACEBO_COMPARATOR,Placebo + Rituximab,1.0,confident_2arm,2,2,False
PMID 33848462 CT_Summary_SoE.pdf,NCT02367040,0,Arm A (Copanlisib + Rituximab),42.0,intervention,intervention,EXPERIMENTAL,Copanlisib + Rituximab,0.667,confident_2arm,2,2,False
PMID 33882206 a_Summary_SoE.pdf,NCT02574455,0,Arm B (Treatment of Physician's Choice - TPC),36.0,control,control,ACTIVE_COMPARATOR,Treatment of Physician's Choice (TPC),0.5,confident_2arm,2,2,False
PMID 33882206 a_Summary_SoE.pdf,NCT02574455,0,Arm A (Sacituzumab Govitecan),36.0,intervention,intervention,EXPERIMENTAL,Sacituzumab Govitecan,1.0,confident_2arm,2,2,False
PMID 33891472 a_Summary_SoE.pdf,NCT03038100,0,Arm B (Placebo + Paclitaxel + Carboplatin + Bevacizumab),18.0,control,control,PLACEBO_COMPARATOR,"Placebo With Paclitaxel, Carboplatin and Bevacizumab",0.824,confident_2arm,2,2,False
PMID 33891472 a_Summary_SoE.pdf,NCT03038100,0,Arm A (Atezolizumab + Paclitaxel + Carboplatin + Bevacizumab),18.0,intervention,intervention,EXPERIMENTAL,"Atezolizumab With Paclitaxel, Carboplatin and Bevacizumab",1.0,confident_2arm,2,2,False
PMID 33914256 CT_Summary_SoE.pdf,NCT03296163,0,Arm B (Avastin + Chemotherapy),19.0,control,control,ACTIVE_COMPARATOR,EU-approved Avastin®,0.5,confident_2arm,2,2,False
PMID 33914256 CT_Summary_SoE.pdf,NCT03296163,0,Arm A (MB02 + Chemotherapy),19.0,intervention,intervention,EXPERIMENTAL,MB02 (Bevacizumab Biosimilar Drug),0.5,confident_2arm,2,2,False
PMID 33971141 CT_Summary_SoE.pdf,NCT02329860,0,Arm B (Placebo),16.0,control,control,PLACEBO_COMPARATOR,Placebo,1.0,confident_2arm,2,2,False
PMID 33971141 CT_Summary_SoE.pdf,NCT02329860,0,Arm A (Apatinib Mesylate Tablets),16.0,intervention,intervention,EXPERIMENTAL,Apatinib,0.5,confident_2arm,2,2,False
PMID 33989025 a_Summary_SoE.pdf,NCT00942331,0,"Arm A (Gemcitabine, Cisplatin, and Placebo)",24.0,control,control,ACTIVE_COMPARATOR,"Arm I (gemcitabine hydrochloride, cisplatin, placebo)",0.688,confident_2arm,2,2,False
PMID 33989025 a_Summary_SoE.pdf,NCT00942331,0,"Arm B (Gemcitabine, Cisplatin, and Bevacizumab)",24.0,intervention,intervention,EXPERIMENTAL,"Arm II (gemcitabine hydrochloride, cisplatin, bevacizumab)",0.692,confident_2arm,2,2,False
