filename,nct,pos_idx,arm_name,tt_12mo,pipeline_label,ctgov_label,ctgov_type,pubmed_designation,pubmed_evidence,final_label,final_source,needs_human_review,match_status,n_pipeline_arms,n_ctgov_arms,pipeline_vs_final_flip
PMID 31003911 CT_Summary_SoE.pdf,NCT02788279,0,Arm C (Regorafenib),19.0,control,control,ACTIVE_COMPARATOR,control,comparison of atezolizumab plus cobimetinib or atezolizumab monotherapy versus regorafenib in the third-line setting,control,pubmed,False,confident,3,3,False
PMID 31003911 CT_Summary_SoE.pdf,NCT02788279,0,Arm B (Atezolizumab Monotherapy),19.0,intervention,intervention,EXPERIMENTAL,intervention,atezolizumab plus cobimetinib or atezolizumab monotherapy versus regorafenib,intervention,pubmed,False,uncertain,3,3,False
PMID 31003911 CT_Summary_SoE.pdf,NCT02788279,1,Arm A (Cobimetinib + Atezolizumab),27.0,intervention,intervention,EXPERIMENTAL,intervention,This phase 3 study was designed to assess atezolizumab plus cobimetinib in metastatic colorectal cancer,intervention,pubmed,False,confident,3,3,False
PMID 31070709 CT_Summary_SoE.pdf,NCT02588261,0,Arm B (Erlotinib or Gefitinib),11.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31070709 CT_Summary_SoE.pdf,NCT02588261,0,Arm A (ASP8273),11.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31079938 CT_Summary_SoE.pdf,NCT02420821,0,Arm B (Sunitinib),18.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31079938 CT_Summary_SoE.pdf,NCT02420821,0,Arm A (Atezolizumab + Bevacizumab),18.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31091374 a_Summary_SoE.pdf,NCT02437318,0,Arm A (Placebo + Fulvestrant),17.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31091374 a_Summary_SoE.pdf,NCT02437318,0,Arm B (Alpelisib + Fulvestrant),17.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31097405 a_Summary_SoE.pdf,NCT01734928,0,Arm B (Bortezomib and low-dose Dexamethasone),52.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31097405 a_Summary_SoE.pdf,NCT01734928,0,"Arm A (Pomalidomide, Bortezomib, and low-dose Dexamethasone)",52.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31122901 CT_Summary_SoE.pdf,NCT02367781,0,Arm B (Carboplatin + nab-Paclitaxel),30.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31122901 CT_Summary_SoE.pdf,NCT02367781,0,Arm A (Atezolizumab + Carboplatin + nab-Paclitaxel),30.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31141632 a_Summary_SoE.pdf,NCT02252172,0,Arm A (Rd: Lenalidomide and Dexamethasone),24.0,control,control,ACTIVE_COMPARATOR,control,lenalidomide and dexamethasone alone (control group),control,pubmed,False,confident_2arm,2,2,False
PMID 31141632 a_Summary_SoE.pdf,NCT02252172,0,"Arm B (DRd: Daratumumab, Lenalidomide, and Dexamethasone)",24.0,intervention,control,ACTIVE_COMPARATOR,intervention,whether the addition of daratumumab would significantly reduce the risk of disease progression or death,intervention,pubmed,False,confident_2arm,2,2,False
PMID 31150574 a_Summary_SoE.pdf,NCT02489318,0,Arm B (Placebo + ADT),13.0,control,intervention,EXPERIMENTAL,control,as compared with placebo plus ADT,control,pubmed,False,confident_2arm,2,2,False
PMID 31150574 a_Summary_SoE.pdf,NCT02489318,0,Arm A (Apalutamide + ADT),13.0,intervention,intervention,EXPERIMENTAL,intervention,Whether the addition of apalutamide to androgen-deprivation therapy (ADT) would prolong radiographic progression-free survival,intervention,pubmed,False,confident_2arm,2,2,False
PMID 31157963 a_Summary_SoE.pdf,NCT02184195,0,Arm B (Placebo),17.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31157963 a_Summary_SoE.pdf,NCT02184195,0,Arm A (Olaparib),17.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31166681 a_Summary_SoE.pdf,NCT02242942,0,Arm B (Obinutuzumab + Chlorambucil),27.0,control,intervention,EXPERIMENTAL,control,venetoclax-obinutuzumab was associated with longer progression-free survival than chlorambucil-obinutuzumab,control,pubmed,False,count_mismatch,2,3,False
PMID 31166681 a_Summary_SoE.pdf,NCT02242942,0,Arm A (Obinutuzumab + Venetoclax),25.0,intervention,intervention,EXPERIMENTAL,intervention,we investigated fixed-duration treatment with venetoclax and obinutuzumab,intervention,pubmed,False,count_mismatch,2,3,False
PMID 31175001 CT_Summary_SoE.pdf,NCT02039726,0,Arm B (Salvage Chemotherapy - LoDAC),133.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31175001 CT_Summary_SoE.pdf,NCT02039726,0,Arm A (Quizartinib Monotherapy),19.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31189035 a_Summary_SoE.pdf,NCT00942357,0,Regimen II (Carboplatin + Paclitaxel),9.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31189035 a_Summary_SoE.pdf,NCT00942357,0,Regimen I (Cisplatin + RT followed by Carboplatin + Paclitaxel),33.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31194247 a_Summary_SoE.pdf,NCT01345669,0,Arm B (Placebo),16.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31194247 a_Summary_SoE.pdf,NCT01345669,0,Arm A (Afatinib),16.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31221619 a_Summary_SoE.pdf,NCT02752074,0,Arm B (Pembrolizumab + Placebo),18.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31221619 a_Summary_SoE.pdf,NCT02752074,0,Arm A (Pembrolizumab + Epacadostat),18.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31240472 CT_Summary_SoE.pdf,NCT01102426,0,Arm B (Dexamethasone Alone),53.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31240472 CT_Summary_SoE.pdf,NCT01102426,0,Arm A (Plitidepsin + Dexamethasone),53.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31246522 CT_Summary_SoE.pdf,NCT00703820,0,Arm A: Conventional Induction (HD-ADE),30.0,control,control,ACTIVE_COMPARATOR,control,we introduced clofarabine into the first course of remission induction to reduce exposure to daunorubicin and etoposide,control,pubmed,False,confident_2arm,2,2,False
PMID 31246522 CT_Summary_SoE.pdf,NCT00703820,0,Arm B: Experimental Induction (Clo/AraC),29.0,intervention,control,ACTIVE_COMPARATOR,intervention,we introduced clofarabine into the first course of remission induction to reduce exposure to daunorubicin and etoposide,intervention,pubmed,False,confident_2arm,2,2,False
PMID 31248843 CT_Summary_SoE.pdf,NCT01231412,0,Arm 1 (Cyclosporine + Mycophenolate Mofetil),53.0,control,control,ACTIVE_COMPARATOR,control,the standard GVHD prophylaxis regimen (cyclosporine and mycophenolate mofetil),control,pubmed,False,count_mismatch,2,3,False
PMID 31248843 CT_Summary_SoE.pdf,NCT01231412,0,Arm 2 (Cyclosporine + Mycophenolate Mofetil + Sirolimus),53.0,intervention,intervention,EXPERIMENTAL,intervention,evaluate the efficacy of adding sirolimus to the standard cyclosporine and mycophenolate mofetil prophylaxis therapy,intervention,pubmed,False,count_mismatch,2,3,False
PMID 31327687 CT_Summary_SoE.pdf,NCT02576977,0,Arm B (Pomalidomide + Low Dose Dexamethasone),14.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31327687 CT_Summary_SoE.pdf,NCT02576977,0,Arm A (Pembrolizumab + Pomalidomide + Low Dose Dexamethasone),27.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31327689 a_Summary_SoE.pdf,NCT02579863,0,Arm B (Lenalidomide + Dexamethasone),14.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31327689 a_Summary_SoE.pdf,NCT02579863,0,Arm A (Pembrolizumab + Lenalidomide + Dexamethasone),27.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31329516 a_Summary_SoE.pdf,NCT02677896,0,Arm B (Placebo + ADT),6.0,control,control,PLACEBO_COMPARATOR,control,"randomly assigned 1:1 to enzalutamide (160 mg/day) or placebo, plus androgen deprivation therapy (ADT)",control,pubmed,False,count_mismatch,2,3,False
PMID 31329516 a_Summary_SoE.pdf,NCT02677896,0,Arm A (Enzalutamide + ADT),6.0,intervention,intervention,EXPERIMENTAL,intervention,the risk of radiographic progression or death was significantly reduced with enzalutamide plus ADT versus placebo plus ADT,intervention,pubmed,False,count_mismatch,2,3,False
PMID 31338773 CT_Summary_SoE.pdf,NCT02364999,0,Arm B (bevacizumab-EU + paclitaxel + carboplatin),18.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31338773 CT_Summary_SoE.pdf,NCT02364999,0,Arm A (bevacizumab-Pfizer + paclitaxel + carboplatin),18.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31345387 CT_Summary_SoE.pdf,NCT01706939,0,Arm B (Standard Dose Radiation + Carboplatin),48.0,control,control,ACTIVE_COMPARATOR,control,randomized 1:2 to sdCRT (7000 cGy) or rdCRT (5600 cGy) with weekly carboplatin,control,pubmed,False,count_mismatch,3,2,False
PMID 31345387 CT_Summary_SoE.pdf,NCT01706939,1,Arm C (Non-responders: Standard CRT + Carboplatin + Erbitux + Paclitaxel),48.0,control,control,,unresolved,,control,pipeline_fallback(pubmed_unresolved),True,count_mismatch_leftover,3,2,False
PMID 31345387 CT_Summary_SoE.pdf,NCT01706939,0,Arm A (Reduced Dose Radiation + Carboplatin),43.0,intervention,intervention,EXPERIMENTAL,intervention,"after induction chemotherapy (IC), reduced dose chemoradiation (rdCRT) would result in equivalent PFS and OS compared to sdCRT",intervention,pubmed,False,count_mismatch,3,2,False
PMID 31361535 a_Summary_SoE.pdf,NCT01107626,0,Arm A (Bevacizumab Maintenance),19.0,control,intervention,EXPERIMENTAL,control,"The primary end point was overall survival, with bevacizumab serving as the control group",control,pubmed,False,uncertain,3,3,False
PMID 31361535 a_Summary_SoE.pdf,NCT01107626,0,Arm B (Pemetrexed Maintenance),19.0,intervention,intervention,EXPERIMENTAL,intervention,"randomly assigned to maintenance therapy with bevacizumab, pemetrexed, or a combination of the two agents",intervention,pubmed,False,uncertain,3,3,False
PMID 31361535 a_Summary_SoE.pdf,NCT01107626,1,Arm C (Bevacizumab + Pemetrexed Maintenance),19.0,intervention,intervention,EXPERIMENTAL,intervention,"randomly assigned to maintenance therapy with bevacizumab, pemetrexed, or a combination of the two agents",intervention,pubmed,False,uncertain,3,3,False
PMID 31365801 a_Summary_SoE.pdf,NCT02048813,0,Arm B (FCR),21.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31365801 a_Summary_SoE.pdf,NCT02048813,0,Arm A (Ibrutinib + Rituximab),10.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31371228 CT_Summary_SoE.pdf,NCT02231086,0,Group A (Standard Adjuvant Systemic Chemotherapy),12.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31371228 CT_Summary_SoE.pdf,NCT02231086,0,Group B (Adjuvant HIPEC + Standard Adjuvant Systemic Chemotherapy),13.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31399378 CT_Summary_SoE.pdf,NCT01254630,0,Placebo,5.0,control,control,PLACEBO_COMPARATOR,control,"a two-arm, randomised, double-blind, phase 3 trial",control,pubmed,False,count_mismatch,2,4,False
PMID 31399378 CT_Summary_SoE.pdf,NCT01254630,0,V212 (Inactivated Varicella-Zoster Virus Vaccine),5.0,intervention,intervention,EXPERIMENTAL,intervention,investigate the efficacy and safety of an inactivated varicella zoster virus (VZV) vaccine for herpes zoster prevention,intervention,pubmed,False,count_mismatch,2,4,False
PMID 31454045 a_Summary_SoE.pdf,NCT00567567,0,Regimen A (Single Myeloablative Consolidation),93.0,intervention,control,ACTIVE_COMPARATOR,control,To determine if tandem autologous transplant improves event-free survival (EFS) compared with single transplant,control,pubmed,False,confident_2arm,2,2,True
PMID 31454045 a_Summary_SoE.pdf,NCT00567567,1,Regimen B (Tandem Myeloablative Consolidation),110.0,intervention,intervention,EXPERIMENTAL,intervention,To determine if tandem autologous transplant improves event-free survival (EFS) compared with single transplant,intervention,pubmed,False,confident_2arm,2,2,False
PMID 31486832 a_Summary_SoE.pdf,NCT01015833,0,Arm B (Sorafenib alone),18.0,control,intervention,EXPERIMENTAL,control,9.4 months ... in the sorafenib alone arm,control,pubmed,False,confident_2arm,2,2,False
PMID 31486832 a_Summary_SoE.pdf,NCT01015833,0,Arm A (Sorafenib plus Doxorubicin),18.0,intervention,intervention,EXPERIMENTAL,intervention,To determine if doxorubicin added to sorafenib therapy improves OS,intervention,pubmed,False,confident_2arm,2,2,False
PMID 31562799 a_Summary_SoE.pdf,NCT02655016,0,Arm B (Placebo),17.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31562799 a_Summary_SoE.pdf,NCT02655016,0,Arm A (Niraparib),17.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31566309 a_Summary_SoE.pdf,NCT02928224,0,Control Arm (Irinotecan/Cetuximab or FOLFIRI/Cetuximab),53.0,control,control,ACTIVE_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident,3,3,False
PMID 31566309 a_Summary_SoE.pdf,NCT02928224,0,Triplet Arm (Encorafenib + Binimetinib + Cetuximab),53.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident,3,3,False
PMID 31566309 a_Summary_SoE.pdf,NCT02928224,1,Doublet Arm (Encorafenib + Cetuximab),53.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident,3,3,False
PMID 31582355 a_Summary_SoE.pdf,NCT02569242,0,Arm B (Control - Paclitaxel),19.0,control,control,ACTIVE_COMPARATOR,control,or investigator's choice of chemotherapy (paclitaxel 100 mg/m2 ... or docetaxel 75 mg/m2),control,pubmed,False,count_mismatch,3,2,False
PMID 31582355 a_Summary_SoE.pdf,NCT02569242,1,Paclitaxel,50.5,control,control,,control,or investigator's choice of chemotherapy (paclitaxel 100 mg/m2 ... or docetaxel 75 mg/m2),control,pubmed,False,count_mismatch_leftover,3,2,False
PMID 31582355 a_Summary_SoE.pdf,NCT02569242,0,Arm A (ONO-4538 / Nivolumab),28.0,intervention,intervention,EXPERIMENTAL,intervention,overall survival was significantly improved in the nivolumab group compared with the chemotherapy group,intervention,pubmed,False,count_mismatch,3,2,False
PMID 31590988 a_Summary_SoE.pdf,NCT03043872,0,EP alone,9.0,control,control,ACTIVE_COMPARATOR,control,durvalumab plus tremelimumab plus platinum-etoposide; or platinum-etoposide alone,control,pubmed,False,uncertain,3,3,False
PMID 31590988 a_Summary_SoE.pdf,NCT03043872,0,Durvalumab + platinum-etoposide (EP),15.0,intervention,intervention,EXPERIMENTAL,intervention,"The CASPIAN trial assessed durvalumab, with or without tremelimumab, in combination with etoposide plus either cisplatin or carboplatin",intervention,pubmed,False,confident,3,3,False
PMID 31590988 a_Summary_SoE.pdf,NCT03043872,1,Durvalumab + tremelimumab + EP,15.0,intervention,intervention,EXPERIMENTAL,intervention,"The CASPIAN trial assessed durvalumab, with or without tremelimumab, in combination with etoposide plus either cisplatin or carboplatin",intervention,pubmed,False,uncertain,3,3,False
PMID 31591063 CT a_Summary_SoE.pdf,NCT02411448,0,Arm B (Erlotinib + Placebo),27.0,control,control,PLACEBO_COMPARATOR,control,oral erlotinib (150 mg/day) plus either intravenous ramucirumab (10 mg/kg) or matching placebo,control,pubmed,False,count_mismatch,2,3,False
PMID 31591063 CT a_Summary_SoE.pdf,NCT02411448,0,Arm A (Erlotinib + Ramucirumab),27.0,intervention,intervention,EXPERIMENTAL,intervention,progression-free survival was significantly longer in the ramucirumab plus erlotinib group ... than in the placebo plus erlotinib group,intervention,pubmed,False,count_mismatch,2,3,False
PMID 31618129 a_Summary_SoE.pdf,NCT00588770,0,Arm A (Platinum-doublet chemotherapy alone),10.0,control,control,ACTIVE_COMPARATOR,control,a platinum-based chemotherapy doublet with or without bevacizumab,control,pubmed,False,count_mismatch,2,8,False
PMID 31618129 a_Summary_SoE.pdf,NCT00588770,0,Arm B (Platinum-doublet chemotherapy plus Bevacizumab),18.0,intervention,intervention,EXPERIMENTAL,intervention,We evaluated the addition of bevacizumab ... to platinum-based chemotherapy,intervention,pubmed,False,count_mismatch,2,8,False
PMID 31629060 a_Summary_SoE.pdf,NCT00858364,0,Group B (Placebo),18.0,control,control,PLACEBO_COMPARATOR,,,control,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31629060 a_Summary_SoE.pdf,NCT00858364,0,Group A (Darbepoetin alfa),18.0,intervention,intervention,EXPERIMENTAL,,,intervention,agreement(pipeline=ctgov),False,confident_2arm,2,2,False
PMID 31645288 CT_Summary_SoE.pdf,NCT00418457,0,General Anesthesia and Opioid Analgesia,3.0,control,control,ACTIVE_COMPARATOR,control,lower with regional anaesthesia-analgesia ... than with general anaesthesia with the volatile anaesthetic sevoflurane and opioid analgesia,control,pubmed,False,confident_2arm,2,2,False
PMID 31645288 CT_Summary_SoE.pdf,NCT00418457,0,Regional Anesthesia and Analgesia,3.0,intervention,control,ACTIVE_COMPARATOR,intervention,breast cancer recurrence after potentially curative surgery is lower with regional anaesthesia-analgesia using paravertebral blocks and the anaesthetic propofol,intervention,pubmed,False,confident_2arm,2,2,False
PMID 31647503 a_Summary_SoE.pdf,NCT02586025,0,Arm B (Placebo + Trastuzumab + Docetaxel),22.0,control,intervention,EXPERIMENTAL,control,"vs placebo, trastuzumab, and docetaxel in Asian patients",control,pubmed,False,confident_2arm,2,2,False
